player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Padula,0,0,0,4,4,0,0,0
Plasman,1,0,0,1,2,0,0,0
Pritchar,0,0,0,5,2,0,0,0
Ransom,0,2,1,8,1,0,0,0
Schakner,0,0,1,5,4,1,0,0
Severson,0,0,0,2,7,1,0,0
Silverma,0,0,1,4,8,1,0,0
Theodore,3,1,1,3,4,1,0,0
Theologi,1,1,3,2,13,1,0,0
Weaver,2,1,1,3,7,1,1,0
A Brown,1,1,0,28,4,1,0,0
Akyuz,1,1,0,6,2,0,0,0
Animal,3,1,0,20,18,1,0,0
Bosscher,1,1,1,1,10,1,0,0
Buddy,1,0,1,3,1,0,0,0
Camp,2,1,1,16,7,1,0,0
Coolidge,1,2,0,21,2,0,0,0
DWiseman,1,2,0,6,8,1,0,0
Drews,1,0,0,18,8,2,0,0
Graffy,1,4,1,37,27,1,0,0
Grandon,1,1,0,1,1,0,0,0
Jdub,1,0,2,2,2,1,0,0
Johnson,1,1,0,1,12,0,0,0
K Brown,1,2,0,22,10,2,0,0
KPS,0,3,3,7,13,0,0,0
Kan,0,0,0,0,1,0,0,0
Kelly,2,0,0,4,5,0,1,0
Keren,0,0,0,5,7,0,0,0
Knoche,1,1,2,1,1,1,0,0
Luo,2,1,0,2,33,1,0,0
Marty,2,0,1,1,4,0,0,0
Mason,1,0,0,1,0,0,0,0
Mawby,0,0,2,0,1,0,0,0
Meshnick,2,1,0,10,9,3,0,0
Meyer,1,0,2,7,1,0,0,0
Nelson,2,1,0,29,28,1,0,0
Poole,0,1,0,1,5,1,0,0
Pruess,0,0,4,16,26,4,0,0
RWiseman,0,0,0,5,6,0,0,0
Repper,1,0,0,6,2,0,0,0
Richgels,1,0,0,11,5,1,1,0
Shriwise,2,3,0,32,26,1,0,0
Spyro,0,0,0,0,0,0,0,0
Tucker,1,1,1,2,7,0,0,0
Weber,1,0,1,0,3,0,0,0
Weigand,1,0,0,1,10,0,0,0
Wilen,2,0,0,5,8,1,0,0
Anders C,1,0,1,1,5,1,0,0
Berry C,3,1,3,21,5,2,1,0
Bumste S,0,2,1,11,32,2,0,0
Burkha M,0,0,0,1,6,1,0,0
Cousin G,1,3,2,10,1,0,0,0
DeCler D,4,1,1,3,3,1,0,0
Duhn,0,0,0,1,1,0,0,0
Echols T,0,0,0,4,13,2,0,0
Feldma B,0,1,0,1,7,0,0,0
Groven T,0,0,1,10,8,0,1,0
Hawkin B,0,0,0,1,1,0,0,0
Johnso E,1,0,0,9,11,1,0,0
Johnso K,1,1,0,2,13,1,0,0
Jordan M,3,1,0,23,1,0,1,0
Jurek C,1,0,1,5,1,0,0,0
Kautz J,1,0,0,3,5,0,0,0
Kittle J,1,0,0,1,1,1,0,0
Klane J,0,4,1,54,57,6,0,0
Ladas N,0,2,0,6,6,1,1,0
Leonar I,2,0,1,2,0,0,0,0
Matis B,0,0,1,6,0,0,0,0
McCart M,0,0,0,2,0,1,0,0
McCutc C,1,0,0,2,1,0,1,0
Mekler W,1,0,0,15,17,0,0,0
Osgar R,0,8,0,10,30,2,0,0
Pangbu G,0,0,1,3,5,0,0,0
Polett T,2,1,1,34,10,3,0,0
Simone J,0,0,0,2,2,1,0,0
Taylor J,0,1,0,16,6,0,1,0
Taylor T,0,0,0,3,2,0,0,0
Trotte E,0,0,0,2,8,0,0,0
Tschid J,0,2,0,30,13,1,0,0
Vogt,0,1,0,1,1,0,0,0
Vohnou B,4,2,0,14,12,0,1,0
Wallin C,1,1,0,7,0,0,0,0
Weinbe C,6,2,0,23,24,1,0,0
Wood C,1,1,0,2,17,2,0,0
Andre,3,1,1,8,4,1,1,0
Big Mike,1,0,1,3,5,0,1,0
Bisson,1,0,0,0,3,0,0,0
Breton,0,0,0,0,1,0,0,0
Burden,2,0,1,28,14,2,0,0
Cabot,0,3,0,8,7,0,1,0
Ceballos,1,2,1,3,6,1,1,0
Chaouch,0,1,1,1,3,0,0,0
Charette,2,0,1,1,1,0,0,0
Faber,0,0,0,1,1,0,0,0
Gamache,0,1,1,5,18,0,0,0
Genest,1,1,1,9,17,4,0,0
Goderre,2,1,2,28,20,3,0,0
Groulx,0,1,1,21,7,1,0,0
Hibbert,2,1,1,7,7,1,1,0
Jean G,0,0,0,1,1,1,0,0
Joncas,1,1,2,6,4,0,0,0
Krump,0,0,0,1,1,0,0,0
Lemieux,1,1,0,0,4,1,1,0
Malik,1,3,1,7,21,1,0,0
Massi,0,1,1,0,1,0,0,0
Monfette,1,1,1,7,16,0,0,0
Nas,0,1,1,14,18,0,0,0
Quentin,2,3,1,8,6,0,0,0
Quinlan,1,5,0,14,7,0,0,0
Saunders,0,0,1,10,4,1,0,0
Steve,2,1,0,42,41,5,0,0
Vallee,0,2,1,14,13,2,0,0
Alongi,1,0,1,5,1,2,0,0
Avello,3,3,0,15,5,1,0,0
Badgett,0,0,0,9,0,0,0,0
Barry,0,2,0,12,6,0,0,0
Bradham,0,2,2,8,3,3,0,0
Caldwell,0,0,0,1,0,0,0,0
Calhoun,4,2,0,6,17,1,1,0
Cam S.,0,0,0,2,0,0,0,0
Carden,1,0,1,4,1,0,0,0
Conger,0,0,0,5,40,0,0,0
Cox,0,0,1,2,2,0,0,0
Dahms,0,0,0,0,0,0,0,0
Dan C,1,0,0,2,1,0,0,0
Dayton,0,0,0,1,8,0,0,0
Flowers,1,1,2,8,19,1,0,0
Hammond,0,0,0,2,0,0,0,0
Hardesty,2,1,0,10,2,0,1,0
Heacock,0,0,0,1,3,0,0,0
Jaime,2,0,0,6,10,0,1,0
Lally,3,4,1,43,36,5,0,0
Mac,4,3,1,50,13,1,0,0
Matt R.,0,0,0,0,1,0,0,0
Moore,0,1,0,2,1,0,0,0
Ortiz,0,1,0,0,9,2,1,0
Parris,4,4,0,11,5,1,1,0
Payne,0,3,0,19,17,1,0,0
Petty,1,0,0,1,1,1,0,0
Phil D.,1,1,2,5,10,1,0,0
Poulos,0,6,1,13,51,6,0,0
Russnog,0,0,0,2,1,0,0,0
Schroder,2,3,0,9,3,1,2,0
Seay,1,0,0,0,0,0,0,0
Snook,0,0,0,1,1,0,0,0
Stroble,1,1,0,3,15,1,1,0
Wilkes,0,0,1,0,1,1,0,0
Wilson,0,0,0,1,1,1,0,0
Wright,2,1,1,6,8,0,0,0
Alladi S,0,1,0,1,11,0,0,0
Alorro J,0,2,1,42,37,4,1,0
Aulett M,2,1,0,7,8,0,1,0
Babbit J,0,1,0,9,12,1,0,0
Brownl M,1,1,1,1,8,0,0,0
Doyle L,0,0,0,1,2,0,0,0
Drost M,0,1,3,24,9,1,0,0
Drost R,0,0,0,8,7,1,0,0
Garvey H,0,1,1,27,33,2,0,0
Holmes R,0,0,0,1,2,1,0,0
Isik A,0,0,0,7,5,1,0,0
Jagt B,1,4,0,24,22,4,1,0
Kalmak P,0,0,0,3,2,0,0,0
Katz B,1,5,2,37,14,0,0,0
Kittre B,2,1,1,19,8,2,0,0
Kline C,0,2,0,5,3,2,0,0
Komino T,0,0,0,1,1,0,1,0
LeMar M,0,0,1,5,13,2,0,0
Lee E,0,0,0,6,5,1,0,0
Mieser J,2,2,2,11,12,2,1,0
Ouelle J,0,0,0,2,1,0,0,0
Price J,0,1,0,0,2,0,0,0
Saffa R,0,0,0,0,1,0,0,0
Spielm B,1,1,1,5,0,0,0,0
Stanto T,0,0,0,2,4,1,0,0
Steven M,3,1,0,13,2,0,0,0
To Nori,0,0,0,1,1,0,0,0
Ward R,0,1,0,4,1,0,0,0
Weintr M,0,2,0,4,16,0,0,0
Weng F,0,0,0,1,0,0,0,0
Ye R,1,0,0,2,1,0,0,0
Zalk A,0,0,0,2,2,0,0,0
Adam O'D,1,0,0,0,8,0,0,0
Aidan H,0,0,1,1,2,0,0,0
Alec A,8,2,1,2,21,2,0,0
Andy O,0,0,1,9,8,0,0,0
Ben,1,0,0,1,0,0,0,0
Bryce R,1,1,1,10,2,3,0,0
Carson T,0,0,0,2,12,2,0,0
Colin F,0,0,0,1,1,0,0,0
David C,0,0,0,2,1,0,1,0
Derek A,0,4,1,42,41,7,0,0
Erik H,2,1,0,2,6,1,1,0
EtienneB,0,0,0,1,0,0,0,0
Geoff B,0,0,1,0,1,1,0,0
Greg E,1,1,1,25,10,3,0,0
JeremyH,0,0,0,6,0,0,0,0
Karl L,2,4,1,19,14,1,0,0
Ken A,1,3,0,23,8,2,0,0
Khalid A,0,1,0,3,2,1,0,0
Kinley G,1,0,0,3,3,0,0,0
Kyle C,1,0,0,4,3,0,0,0
Lance B,0,0,0,0,2,0,1,0
LaurentA,1,0,0,2,12,2,1,0
LaurentL,0,1,0,5,3,3,0,0
M Lee,2,1,0,0,2,1,0,0
Matt O'B,0,0,1,1,3,1,0,0
Nick B,3,1,2,18,9,5,1,0
PatrickK,1,1,0,1,3,0,0,0
PatrickM,0,0,0,0,0,0,0,0
Paul M,1,0,2,5,1,1,0,0
Paul R,2,0,2,4,15,1,1,0
Ryan W,0,0,0,0,1,0,0,0
Scott G,0,0,0,2,0,1,0,0
Tait B,0,0,0,0,0,0,0,0
Tyler S,1,2,1,15,2,0,0,0
A. Miche,1,0,1,2,2,0,1,0
Arcata,2,2,1,19,16,3,2,0
B. Dunn,0,0,2,7,1,1,0,0
Baer,0,0,0,0,0,0,0,0
Becker,0,0,0,0,0,0,0,0
Campy,0,1,0,2,1,1,0,0
Ciccoron,0,1,1,4,1,0,0,0
Damiano,0,3,0,17,28,2,0,0
Davies,1,0,0,13,16,1,0,0
Digorgio,0,0,1,2,2,0,0,0
Dmitry S,0,0,0,2,3,0,0,0
Dylan S,0,0,0,2,1,0,0,0
E. Nard,0,2,1,1,4,0,0,0
E. Peck,2,2,0,36,13,5,0,0
Eckardt,0,0,0,0,0,0,0,0
Fortin,1,0,1,27,4,0,1,0
Igor,0,0,2,6,1,0,0,0
Katzenba,1,0,0,42,28,0,0,0
Lamberty,0,2,0,3,25,2,0,0
M. Esser,1,2,3,11,8,0,1,0
Martin,0,0,1,4,2,0,0,0
Masino,0,0,2,5,5,0,0,0
Mehta,3,3,0,29,0,0,0,0
N. Patel,1,1,1,12,14,1,0,0
Nugent,0,0,0,0,0,0,0,0
Pastor,0,0,0,7,12,0,0,0
Pollard,1,0,0,7,6,0,0,0
R. Brown,2,0,1,5,1,1,1,0
Reydams,0,0,1,1,8,1,0,0
S. Mott,1,3,0,33,7,1,1,0
S. Xu,0,2,0,15,16,2,0,0
Strouse,5,1,1,12,1,0,0,0
Vaughn,0,0,0,4,6,1,0,0
Weaver,0,0,0,1,2,0,0,0
Wenzel,0,0,0,0,1,0,0,0
Angele D,0,0,0,6,1,1,1,0
Beards E,2,1,0,6,9,1,0,0
Buss J,0,0,0,6,23,1,0,0
Cicion R,0,0,1,2,1,0,0,0
Cooper M,0,0,0,1,2,0,0,0
DeAmic J,0,0,1,4,5,0,0,0
Delgad F,0,1,0,1,0,1,1,0
Diatta M,1,0,0,3,1,0,0,0
Fedore M,2,0,1,9,1,2,0,0
Furdel K,0,0,1,17,34,0,0,0
Gardne A,0,0,0,0,1,0,0,0
Graber C,2,1,0,4,4,0,0,0
Hammon P,0,0,0,4,3,1,0,0
Heffer J,0,0,1,0,1,0,1,0
Kahn A,1,1,0,7,1,0,0,0
Kincai J,0,0,0,0,0,0,0,0
Mast J,0,2,0,24,43,3,0,0
May S,0,1,1,4,0,0,0,0
McMull P,1,1,0,19,21,2,0,0
Peters E,0,2,1,6,5,0,0,0
Raslan A,0,0,0,0,3,0,0,0
Repper S,1,0,0,1,0,0,0,0
Robarg J,0,1,1,8,3,0,0,0
Robin- N,2,1,0,1,10,1,0,0
Rosen L,0,0,0,3,4,0,0,0
Sheppa M,0,1,2,13,26,8,0,0
Thomas A,3,0,2,16,9,1,0,0
Towle J,0,0,2,1,9,1,0,0
Tranqu D,0,0,1,2,0,0,0,0
Tranqu V,0,0,1,0,1,0,0,0
Trimbl S,2,1,0,8,0,1,1,0
VanDus S,0,1,1,25,6,4,0,0
Vatz D,2,1,0,4,2,3,0,0
Watt O,5,3,0,13,7,3,0,0
AllenJus,0,1,1,7,1,0,0,0
AllenKir,1,1,0,7,22,1,0,0
BallMike,0,0,0,1,3,0,0,0
BodeMatt,0,0,1,11,2,1,0,0
CohenAnd,0,1,0,6,6,1,0,0
ColicchC,0,0,0,2,1,0,0,0
CretellJ,1,0,0,8,4,0,0,0
DieterBe,4,0,0,7,5,0,0,0
EllisMat,1,0,0,3,2,1,0,0
FairfaxJ,4,2,1,5,14,0,1,0
FreystaM,1,3,2,31,15,1,0,0
GreenTri,0,2,0,3,0,2,0,0
GretschR,0,0,0,0,1,0,0,0
HartzogJ,0,1,0,9,4,0,0,0
HeltonGo,1,6,0,3,5,1,1,0
JonesDav,0,0,0,0,1,0,0,0
LaviolA,0,0,0,4,10,0,0,0
LiuBob,1,1,0,25,51,1,0,0
LynchJoh,0,0,1,3,1,1,0,0
MatzukaB,2,1,2,26,13,0,0,0
McKelveA,0,1,1,1,3,0,0,0
McSherrC,0,0,0,7,5,0,0,0
MitchelT,1,1,0,7,2,0,0,0
MouwJaco,1,1,1,13,10,0,0,0
MunizCha,0,1,0,5,6,0,0,0
NethercJ,0,5,1,23,2,1,0,0
NordgreJ,0,0,0,1,3,0,0,0
PannoneM,1,1,1,3,0,0,0,0
PerryJor,0,1,1,10,5,0,0,0
PolkJake,1,1,3,4,3,0,0,0
RichardD,0,0,1,7,5,1,0,0
SaulNoah,2,1,1,13,5,1,0,0
SethuraV,0,0,0,1,1,0,0,0
SiscoSha,3,3,1,25,16,1,0,0
SmithJos,0,0,0,1,0,0,0,0
SnokeDav,1,2,1,24,4,1,0,0
TaylorAl,2,0,1,7,1,1,0,0
TaylorHu,1,1,1,4,6,0,0,0
WerkmeiR,0,0,0,2,0,1,0,0
WilliamJ,4,3,2,56,36,2,0,0
WilsonMa,0,0,0,0,0,0,0,0
Bridges,1,1,0,11,5,2,1,0
Dunn,0,3,1,23,25,1,0,0
Fontaine,1,2,1,20,12,0,0,0
Goodman,0,0,0,2,0,0,0,0
Griffin,0,1,0,4,1,1,0,0
Groth,5,2,2,5,7,0,0,0
Gutkowsk,1,1,1,18,17,1,1,0
Hall,0,0,0,2,0,0,1,0
Ham,3,0,1,30,20,1,1,0
Hume,0,1,1,27,11,2,1,0
Huppert,1,0,0,1,7,1,0,0
Ivers,1,1,0,24,12,0,0,0
Kohl,0,1,0,13,2,1,0,0
Lacy,0,1,1,1,1,0,0,0
Leggio,1,1,0,8,54,1,1,0
Milardov,4,2,3,53,18,2,2,0
Okita,2,0,0,49,48,1,0,0
Osborne,0,0,1,1,0,0,0,0
Page,1,0,1,2,0,2,0,0
Parisi,2,1,0,12,6,1,1,0
Purdy,0,0,0,0,2,0,0,0
Radlauer,1,1,1,19,13,3,1,0
Ritchie,1,0,0,4,3,0,0,0
Rubin,1,2,1,3,9,1,0,0
Slader,3,1,1,5,2,2,1,0
Slaughte,0,0,0,3,5,0,1,0
Smith,1,0,0,4,1,0,0,0
Tran,2,3,0,43,47,0,0,0
Turner,0,0,2,31,7,5,0,0
A-Grande,1,0,1,2,4,0,0,0
A-Max,0,1,0,5,8,0,1,0
A-Pan,1,1,0,9,3,1,2,0
Andrew,1,1,0,6,7,0,1,0
Antoine,3,3,0,16,22,0,1,0
Ben,0,0,0,5,10,2,0,0
Brandon,0,0,0,1,2,1,0,0
Byron,0,1,0,10,27,1,0,0
Cameron,0,0,0,4,4,0,0,0
Cody,0,1,0,2,15,0,0,0
Cullen,2,0,0,11,4,0,1,0
DaDa,0,0,0,3,7,0,0,0
Devon,0,1,3,1,4,0,0,0
Eli,2,5,2,58,15,3,0,0
Ellen,0,0,0,0,0,0,0,0
Elliott,1,1,1,57,62,4,0,0
Gina,0,0,0,3,3,0,2,0
Greenwoo,1,0,0,2,1,0,0,0
Greg,2,0,1,6,2,4,0,0
Hunter,0,0,1,0,3,0,0,0
