player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Nash Moc,0,0,0,2,2,0,0,0
P Starke,0,2,1,10,4,1,0,0
R Lewis,0,1,0,10,4,0,0,0
R Orloff,1,3,0,34,4,1,0,0
RPurcell,1,1,1,8,19,1,0,0
Rogers,0,0,0,0,0,0,0,0
T Chiu,0,0,0,0,0,0,0,0
Unknown,0,1,0,1,0,0,0,0
VRenshaw,1,0,0,5,2,1,0,0
Bill,1,1,1,8,5,0,0,0
Bruno,0,0,0,0,0,0,0,0
CJ,1,0,0,7,2,0,0,0
Chowder,1,0,1,6,7,1,0,0
Danny,0,2,0,15,11,1,1,0
Dave,0,0,0,10,4,0,0,0
Drew,1,0,0,5,1,0,0,0
Goff,1,0,1,15,10,2,0,0
Grant,0,0,0,3,8,1,1,0
Jack,2,0,1,8,4,0,0,0
Jason,0,0,0,6,1,0,0,0
Jeff,0,0,0,7,0,0,0,0
Jeremy,0,1,0,5,7,0,0,0
Jimmy,0,0,0,4,5,0,0,0
Judah,0,0,0,0,25,1,0,0
Karl,1,0,1,4,1,0,0,0
Kurt,0,0,0,26,5,1,0,0
Mater,1,0,0,2,1,2,0,0
Max,0,1,1,10,38,1,0,0
Neal,0,0,1,4,5,0,0,0
Nick,0,0,0,1,14,0,0,0
Nicky,0,0,0,16,5,0,0,0
Pardo,3,2,0,38,17,0,1,0
Pawel,1,7,0,55,50,2,0,0
Roddy,0,0,0,0,1,0,0,0
Ross,4,0,1,25,18,1,1,0
Simon,1,1,0,4,27,2,1,0
Slymer,0,0,0,2,7,0,0,0
Tommy,2,0,0,12,66,1,0,0
Uber,2,0,0,9,3,0,0,0
Vock,0,0,0,0,0,0,0,0
Wets,4,0,2,5,10,1,1,0
Zeman,1,0,1,1,1,0,0,0
Ben R,2,0,1,0,0,0,0,0
Blake,0,0,0,0,0,0,0,0
Borik,0,0,1,2,5,0,0,0
C Olson,4,1,0,6,18,0,0,0
CLarberg,0,0,1,1,7,0,0,0
CUghetta,0,1,0,0,0,0,0,0
Carson,1,1,2,13,13,1,0,0
Carter,1,1,1,0,3,0,0,0
Casey,0,0,0,0,3,0,0,0
Chris P,1,0,0,1,1,0,0,0
Dalton,4,3,2,48,27,0,1,0
Danimal,1,0,2,2,5,0,0,0
Dillon,1,3,1,16,38,1,0,0
E-Bay,1,1,1,10,3,0,0,0
Griffin,0,0,1,2,1,0,0,0
Henry,0,0,1,7,6,1,0,0
Jack W,0,0,0,0,1,0,0,0
Jay,4,1,1,22,22,2,1,0
Joe C,0,0,0,0,0,0,0,0
Joe T,0,0,0,2,2,0,0,0
Joel,1,0,0,5,4,1,0,0
K Bow,0,0,0,0,0,0,0,0
K Rich,2,3,1,19,27,1,1,0
Kai,1,5,1,28,8,1,0,0
Kaplan,1,2,2,11,4,2,0,0
LaRocque,0,1,0,14,12,1,0,0
Matthew,1,0,1,3,1,0,0,0
Matty J,1,3,0,28,47,1,2,0
Muffin,0,1,0,31,53,2,0,0
Noah,1,0,0,7,2,0,0,0
Peter,0,0,0,0,0,0,0,0
Reese,0,0,0,0,1,0,0,0
Reid,1,1,0,1,1,0,0,0
Riggins,0,0,1,0,2,0,1,0
Ryan,0,0,0,1,0,0,0,0
Suds,1,0,1,15,14,2,0,0
Thomas,4,0,2,6,7,1,1,0
Wesley,1,0,0,0,5,0,0,0
Zach M,0,0,1,7,2,0,0,0
Aaron L,0,0,0,1,3,0,0,0
Alex F,1,0,1,1,2,1,0,0
Alex L,0,1,0,3,0,0,0,0
Austin B,0,1,0,14,7,1,0,0
Ben P,0,0,1,3,2,0,0,0
Brad S,1,1,0,8,7,1,0,0
Chris B,6,0,0,1,1,1,1,0
Chris Be,0,0,0,0,0,0,0,0
Cory B,1,1,0,6,7,0,0,0
David S,1,0,0,2,1,0,0,0
Eric M,2,1,0,6,9,2,0,0
Gabe W,0,1,0,10,4,0,1,0
Houst P,0,0,0,3,2,2,0,0
Jeff W,5,3,0,12,24,2,0,0
Joe R,1,0,1,2,1,0,1,0
John W,0,1,0,3,8,0,0,0
Jonny M,1,0,0,5,11,0,0,0
Kyle K,2,1,1,4,6,0,0,0
Leo P,0,0,0,1,3,0,0,0
Lloyd B,1,0,1,23,13,3,0,0
Marcus T,0,1,1,9,27,0,0,0
Matt K,3,0,0,8,17,1,0,0
Matt N,0,1,0,19,12,0,0,0
Max C,1,1,0,8,16,2,1,0
Nate C,0,1,0,4,12,1,0,0
Nate P,0,0,0,36,37,4,0,0
Peter M,0,0,0,1,2,0,0,0
Quinn B,1,0,1,4,2,1,0,0
Rhys B,0,1,1,4,0,0,0,0
Rico J,0,3,1,13,10,0,1,0
Rowen M,5,3,1,68,71,4,0,0
Ryan S,1,0,1,21,28,1,1,0
Troy H,1,0,1,11,10,0,0,0
Xavier M,1,5,0,18,9,2,0,0
Zach N,1,0,0,32,20,1,0,0
Andy,0,1,0,3,11,1,0,0
Basten,0,2,1,18,4,1,1,0
Besser,0,1,0,2,15,1,0,0
Billy,0,0,0,0,1,0,1,0
Brendan,1,1,0,13,5,3,0,0
Bubbles,0,1,0,1,0,0,1,0
Burke,4,3,1,0,2,1,1,0
Channing,4,0,1,66,6,1,0,0
Chris,0,0,0,2,0,0,0,0
Colucci,1,0,0,6,7,0,0,0
Compo,0,0,1,9,18,0,0,0
D Yu,0,0,1,4,18,2,0,0
Danny,0,0,0,2,2,0,0,0
David,1,0,0,1,6,1,0,0
Drew,0,0,0,2,4,0,0,0
Evan,1,1,0,7,3,3,1,0
Jay,0,1,0,36,23,7,0,0
Josh,0,1,0,31,2,1,0,0
Justin,2,2,2,5,12,2,0,0
Karl,0,1,1,13,63,4,0,0
Kevin,1,0,1,7,8,1,0,0
Leslie,0,0,0,3,15,2,0,0
Luis,0,0,0,2,6,0,0,0
Mark,2,1,0,14,15,1,0,0
Noah,0,1,1,35,33,4,0,0
Nolan,0,0,1,5,0,1,0,0
Parker,1,2,0,13,12,3,0,0
Pip,1,0,3,1,29,0,0,0
Rio,1,0,1,18,5,0,1,0
Ryan,0,1,0,9,1,0,0,0
Shrew,0,0,0,2,2,1,0,0
Tate,1,1,1,20,13,2,0,0
Tim,0,1,0,3,6,1,0,0
Tom,0,0,0,0,3,0,0,0
Trey,1,2,1,29,16,1,0,0
Troy,0,0,0,3,2,1,0,0
Wes,0,0,0,0,0,0,0,0
X,0,0,0,1,0,0,0,0
Yergin,1,1,0,7,6,1,0,0
Zach,0,0,0,4,1,0,1,0
Aaron S,1,1,2,12,4,0,0,0
Alex H,2,0,0,2,0,1,0,0
Cam B,5,2,0,25,17,0,1,0
Colin R,1,1,0,7,2,3,0,0
Colton S,0,0,0,2,2,1,0,0
Conner H,1,1,0,6,2,0,1,0
Connor L,0,0,1,5,2,0,0,0
Dan C,0,0,1,2,2,1,0,0
Donova T,1,0,0,2,2,0,0,0
Heath K,0,0,0,2,5,0,0,0
Jake F,0,0,1,6,0,1,0,0
Jesse J,1,0,0,1,2,0,0,0
Joey C,0,0,0,1,1,2,0,0
John J,1,1,3,2,1,0,0,0
Jon W,0,1,0,4,4,2,0,0
Josh D,0,0,0,1,0,0,0,0
Keegan N,1,2,0,48,13,1,0,0
Keenan P,3,6,0,38,42,0,0,0
Kip C,0,2,1,1,4,1,0,0
Kyle C,0,1,0,5,43,1,0,0
Levi J,4,4,1,18,15,3,0,0
Michae A,0,0,1,2,1,0,0,0
Nathan B,0,0,0,1,1,0,0,0
Nick H,0,1,1,2,6,1,1,0
Peter C,1,3,0,4,6,1,0,0
Rick G,1,5,1,29,40,2,1,0
Robbie C,1,0,0,4,1,0,0,0
Sam S,2,0,1,12,0,2,0,0
Spence L,2,1,1,2,10,0,1,0
Stephen,0,0,0,3,4,0,0,0
Terry G,0,0,0,1,3,0,0,0
Travis C,3,1,0,33,41,0,0,0
Zach Z,0,0,0,3,2,0,0,0
Bacon,2,2,0,10,12,3,0,0
Barnett,0,1,1,6,3,1,0,0
Bartholo,0,0,0,0,1,0,0,0
Beatty,1,2,0,46,21,2,0,0
Brooks,0,0,0,7,1,0,0,0
Cohen,2,1,0,2,18,3,0,0
Doi,1,0,2,11,10,1,0,0
Drum,1,0,1,2,8,0,0,0
Eder,0,0,0,1,1,0,0,0
Elbogen,2,1,0,7,19,0,1,0
Ferguson,0,0,0,1,0,1,0,0
Friedman,0,1,1,14,15,2,0,0
George,1,2,1,8,15,1,0,0
Kiyoi,0,1,2,12,6,1,0,0
Lai,1,1,0,4,31,0,0,0
Lepore,1,1,0,4,1,0,1,0
Lissner,3,3,1,23,20,0,0,0
Mazur,2,4,1,22,17,1,0,0
Mcdougal,1,2,3,2,15,2,1,0
Mcrae,0,0,0,0,0,0,0,0
Padula,1,0,1,3,2,0,0,0
Plasman,0,0,0,1,0,1,0,0
Pritchar,0,0,0,2,0,1,0,0
Ransom,1,2,0,10,0,0,0,0
Schakner,1,0,0,7,12,1,0,0
Severson,0,1,1,7,7,0,0,0
Silverma,2,1,0,3,2,0,0,0
Theodore,2,0,3,8,5,1,1,0
Theologi,0,1,1,7,0,1,0,0
Weaver,1,0,1,7,13,0,0,0
A Brown,1,0,0,41,29,1,0,0
Akyuz,3,0,2,5,10,0,0,0
Animal,0,1,0,10,3,0,0,0
Bosscher,1,2,1,6,18,1,0,0
Buddy,1,1,0,0,3,0,0,0
Camp,1,4,1,21,8,1,0,0
Coolidge,2,2,0,7,3,0,1,0
DWiseman,2,1,1,17,5,1,0,0
Drews,0,0,0,24,9,0,0,0
Graffy,1,3,0,23,3,1,0,0
Grandon,1,0,0,4,3,0,0,0
Jdub,0,3,0,11,7,1,0,0
Johnson,3,2,0,8,6,1,1,0
K Brown,3,2,0,31,42,2,0,0
KPS,1,2,0,15,11,1,0,0
Kan,0,0,0,1,1,0,0,0
Kelly,1,1,1,7,1,0,0,0
Keren,0,0,0,3,9,0,0,0
Knoche,1,0,1,3,3,0,0,0
Luo,0,0,1,20,22,0,0,0
Marty,1,0,1,6,3,0,0,0
Mason,1,0,0,3,0,0,0,0
Mawby,0,0,1,1,0,0,0,0
Meshnick,1,1,1,11,2,1,0,0
Meyer,1,0,3,5,6,0,0,0
Nelson,1,1,0,28,12,1,0,0
Poole,0,0,0,3,0,0,0,0
Pruess,1,0,0,0,4,2,0,0
RWiseman,0,0,0,6,21,0,0,0
Repper,1,0,1,1,1,0,0,0
Richgels,0,2,1,4,8,0,0,0
Shriwise,2,5,1,25,8,2,0,0
Spyro,0,0,0,0,0,0,0,0
Tucker,0,0,1,1,4,0,0,0
Weber,1,1,1,4,3,0,0,0
Weigand,0,1,2,5,1,0,1,0
Wilen,1,0,2,1,1,0,1,0
Anders C,1,0,1,2,2,1,0,0
Berry C,1,2,1,2,1,2,1,0
Bumste S,1,2,1,25,38,1,0,0
Burkha M,0,0,0,2,0,0,0,0
Cousin G,1,1,3,4,9,3,0,0
DeCler D,1,0,2,10,5,0,0,0
Duhn,0,0,0,0,1,0,0,0
Echols T,1,1,1,3,3,1,0,0
Feldma B,0,1,0,10,8,0,0,0
Groven T,0,1,0,1,12,0,0,0
Hawkin B,1,0,0,0,0,0,0,0
Johnso E,1,0,0,3,4,1,0,0
Johnso K,1,1,0,9,1,3,0,0
Jordan M,4,1,0,14,14,0,1,0
Jurek C,1,0,0,2,6,0,1,0
Kautz J,1,0,0,1,5,0,0,0
Kittle J,2,1,2,4,2,1,0,0
Klane J,1,3,0,52,43,2,0,0
Ladas N,0,0,1,3,4,0,0,0
Leonar I,0,0,1,2,2,0,0,0
Matis B,2,1,1,9,5,0,0,0
McCart M,0,0,0,1,1,0,0,0
McCutc C,0,0,1,3,5,0,0,0
Mekler W,2,1,0,11,14,1,0,0
Osgar R,3,2,0,41,37,1,0,0
Pangbu G,1,2,1,6,10,0,0,0
Polett T,1,1,0,11,81,1,0,0
Simone J,0,0,0,0,4,1,0,0
Taylor J,0,0,0,4,8,0,1,0
Taylor T,0,0,0,0,2,0,0,0
Trotte E,0,0,0,1,2,0,0,0
Tschid J,4,3,0,17,5,2,0,0
Vogt,0,0,0,1,2,0,0,0
Vohnou B,4,4,1,16,25,0,0,0
Wallin C,0,0,0,3,14,1,0,0
Weinbe C,2,2,2,16,37,0,0,0
Wood C,0,0,0,12,3,1,0,0
Andre,0,1,2,8,1,1,1,0
Big Mike,0,0,1,6,2,0,0,0
Bisson,1,0,0,5,3,0,0,0
Breton,0,0,0,0,1,0,0,0
Burden,4,0,2,21,23,1,0,0
Cabot,3,3,0,10,8,2,1,0
Ceballos,0,1,1,5,8,0,0,0
Chaouch,0,0,1,4,0,0,0,0
Charette,1,1,3,4,1,0,0,0
Faber,0,0,0,0,0,0,0,0
Gamache,1,1,1,2,25,0,1,0
Genest,1,1,1,20,6,3,0,0
Goderre,1,2,1,23,71,1,0,0
Groulx,0,1,1,0,7,0,0,0
Hibbert,2,1,1,11,1,1,0,0
Jean G,3,0,0,9,1,0,0,0
Joncas,2,1,1,3,3,0,0,0
Krump,0,0,0,0,0,0,0,0
Lemieux,2,0,1,1,2,0,1,0
Malik,1,2,0,13,16,1,0,0
Massi,0,1,0,1,0,0,0,0
Monfette,1,1,0,3,0,1,0,0
Nas,1,0,0,4,4,0,1,0
Quentin,1,1,1,18,9,0,1,0
Quinlan,1,3,2,27,15,5,1,0
Saunders,0,1,1,19,37,1,0,0
Steve,2,3,1,41,40,0,0,0
Vallee,3,4,0,21,9,2,1,0
Alongi,1,1,0,1,2,1,1,0
Avello,1,2,0,8,4,1,0,0
Badgett,1,1,0,6,4,0,0,0
Barry,1,1,3,9,19,2,0,0
Bradham,0,0,0,0,9,0,0,0
Caldwell,0,0,0,0,0,0,0,0
Calhoun,2,1,1,27,13,1,1,0
Cam S.,0,0,0,1,0,0,0,0
Carden,0,0,1,1,1,0,0,0
Conger,0,2,0,7,43,1,0,0
Cox,0,0,0,2,2,0,0,0
Dahms,0,0,0,0,0,0,0,0
Dan C,0,0,0,3,1,0,0,0
Dayton,0,0,0,10,2,0,0,0
Flowers,1,0,1,6,21,1,0,0
Hammond,0,0,0,2,1,0,0,0
Hardesty,1,0,0,5,5,0,0,0
Heacock,2,0,0,2,2,0,0,0
Jaime,2,1,0,11,9,1,0,0
Lally,1,6,0,40,37,2,0,0
Mac,1,2,0,39,45,1,1,0
Matt R.,0,0,0,3,0,0,0,0
Moore,0,0,0,0,1,2,0,0
Ortiz,1,1,0,12,3,1,0,0
Parris,4,2,0,4,2,1,0,0
Payne,0,2,1,21,28,8,0,0
Petty,1,0,0,4,0,1,0,0
Phil D.,1,1,0,9,14,1,0,0
Poulos,1,5,0,7,28,3,0,0
Russnog,0,0,0,2,1,0,0,0
Schroder,0,1,1,25,12,1,0,0
Seay,0,0,1,1,3,0,0,0
Snook,1,0,0,3,2,0,0,0
Stroble,0,1,1,6,29,3,0,0
Wilkes,0,0,1,3,2,1,0,0
Wilson,0,0,1,2,5,1,0,0
Wright,0,1,0,12,3,0,0,0
Alladi S,0,1,1,1,3,0,0,0
Alorro J,1,5,1,44,32,3,0,0
Aulett M,1,0,0,5,24,0,0,0
Babbit J,3,1,2,2,14,1,0,0
Brownl M,5,2,1,7,6,1,0,0
Doyle L,0,0,0,0,1,0,0,0
Drost M,1,0,0,2,14,1,0,0
Drost R,2,1,1,8,5,0,0,0
Garvey H,1,3,0,19,52,3,0,0
Holmes R,0,1,1,1,2,0,0,0
Isik A,1,0,0,2,2,1,0,0
Jagt B,1,1,1,36,32,0,0,0
Kalmak P,0,0,0,3,3,1,0,0
Katz B,1,6,0,11,27,4,0,0
Kittre B,2,1,2,37,31,1,0,0
Kline C,1,2,0,5,14,1,0,0
Komino T,0,0,0,1,1,0,1,0
LeMar M,0,1,0,10,12,1,1,0
Lee E,0,0,0,2,5,0,0,0
Mieser J,4,1,0,25,20,1,0,0
Ouelle J,1,0,0,7,4,0,0,0
Price J,0,1,1,3,2,1,0,0
Saffa R,0,0,0,0,0,0,0,0
Spielm B,1,0,1,1,0,0,0,0
Stanto T,0,0,1,2,1,0,0,0
Steven M,3,2,0,16,4,0,0,0
To Nori,0,0,0,3,0,0,0,0
Ward R,1,0,1,4,1,0,0,0
Weintr M,0,3,0,13,2,1,0,0
Weng F,0,0,1,5,1,0,0,0
Ye R,0,0,0,0,0,0,0,0
Zalk A,0,0,1,1,1,0,0,0
Adam O'D,0,0,1,2,17,0,0,0
Aidan H,1,0,0,4,2,0,0,0
Alec A,4,2,1,31,9,0,1,0
Andy O,2,1,1,6,0,1,0,0
Ben,1,0,0,2,0,0,0,0
Bryce R,2,0,0,7,17,1,1,0
Carson T,1,0,1,2,11,1,1,0
Colin F,0,0,0,3,1,0,0,0
David C,0,0,0,1,0,0,0,0
Derek A,1,5,1,40,36,3,2,0
Erik H,1,2,0,5,3,1,1,0
EtienneB,0,0,0,1,0,0,0,0
Geoff B,0,1,2,4,0,2,0,0
Greg E,3,0,1,13,2,3,0,0
JeremyH,2,2,1,5,1,2,0,0
Karl L,2,4,1,13,15,1,0,0
Ken A,3,2,0,6,17,2,0,0
Khalid A,0,1,0,4,3,1,1,0
Kinley G,0,0,0,1,4,0,0,0
Kyle C,1,0,0,4,4,1,0,0
Lance B,0,0,0,1,0,0,0,0
LaurentA,1,0,0,2,8,1,0,0
LaurentL,2,2,1,1,0,0,1,0
M Lee,0,1,0,2,10,0,0,0
Matt O'B,1,0,1,6,7,1,1,0
Nick B,0,0,0,13,15,5,0,0
PatrickK,0,0,2,0,3,0,0,0
PatrickM,0,0,0,0,0,0,0,0
Paul M,1,0,2,0,1,1,0,0
Paul R,2,0,2,7,10,0,0,0
Ryan W,0,0,0,0,0,0,0,0
Scott G,0,0,0,2,0,0,0,0
Tait B,0,0,0,0,0,0,0,0
Tyler S,0,1,2,8,6,2,0,0
A. Miche,0,0,0,6,1,0,0,0
Arcata,3,1,0,16,49,3,0,0
B. Dunn,0,0,1,4,1,1,0,0
Baer,0,0,0,11,6,0,0,0
Becker,0,0,0,0,0,0,0,0
Campy,0,1,1,4,0,0,0,0
Ciccoron,0,0,0,2,1,0,0,0
Damiano,2,0,0,30,15,0,1,0
Davies,1,1,0,31,28,3,0,0
Digorgio,1,1,0,10,1,0,0,0
Dmitry S,0,0,1,6,1,0,0,0
Dylan S,1,0,0,3,3,0,0,0
E. Nard,2,0,1,8,8,1,1,0
E. Peck,2,8,2,1,29,5,0,0
Eckardt,0,0,0,0,0,0,0,0
Fortin,0,1,1,2,31,0,0,0
Igor,2,1,0,3,1,1,0,0
Katzenba,1,0,1,38,34,2,1,0
Lamberty,1,0,0,10,11,1,0,0
M. Esser,1,0,1,12,1,1,0,0
Martin,1,1,3,11,4,1,0,0
Masino,0,0,0,1,4,0,1,0
Mehta,1,1,1,35,16,0,1,0
N. Patel,2,2,1,21,20,1,1,0
Nugent,0,0,1,0,0,0,0,0
Pastor,0,1,0,5,1,0,0,0
Pollard,1,0,1,4,3,2,0,0
R. Brown,1,1,1,0,5,1,0,0
Reydams,0,0,0,7,4,1,0,0
S. Mott,5,5,0,23,50,2,1,0
S. Xu,1,0,1,6,47,1,0,0
Strouse,3,0,1,11,9,1,0,0
Vaughn,0,1,0,3,1,0,0,0
Weaver,0,0,0,6,3,3,0,0
Wenzel,0,0,0,2,3,0,1,0
Angele D,0,0,1,3,0,0,0,0
Beards E,3,1,1,11,4,0,1,0
Buss J,0,1,0,6,2,3,0,0
Cicion R,0,0,1,5,0,1,1,0
Cooper M,0,0,0,2,1,0,0,0
DeAmic J,1,0,1,2,0,0,0,0
Delgad F,0,0,0,0,1,0,1,0
Diatta M,1,0,0,4,0,0,0,0
Fedore M,3,2,1,1,7,3,0,0
Furdel K,1,2,0,7,44,1,0,0
Gardne A,0,0,0,0,0,0,0,0
Graber C,0,0,0,7,1,1,0,0
Hammon P,1,0,0,10,3,1,0,0
Heffer J,2,0,1,1,1,0,0,0
Kahn A,0,1,0,4,0,1,0,0
Kincai J,0,0,0,1,1,0,1,0
Mast J,1,2,1,47,40,3,0,0
May S,0,0,1,3,0,0,0,0
McMull P,1,1,2,14,19,2,0,0
Peters E,0,0,1,6,15,1,0,0
Raslan A,0,0,0,1,5,0,0,0
Repper S,0,0,0,2,0,0,0,0
Robarg J,0,1,0,8,10,1,0,0
Robin- N,2,0,0,1,4,0,0,0
Rosen L,0,0,0,2,2,1,0,0
Sheppa M,4,0,0,29,31,6,1,0
Thomas A,1,1,2,3,1,0,1,0
Towle J,0,2,1,9,13,2,1,0
Tranqu D,0,0,0,2,1,0,0,0
Tranqu V,0,0,0,0,0,0,0,0
Trimbl S,2,0,1,13,4,1,0,0
VanDus S,2,4,0,2,23,5,0,0
Vatz D,3,1,0,12,7,1,1,0
Watt O,0,1,1,1,11,2,0,0
AllenJus,1,0,0,2,8,1,0,0
AllenKir,2,0,0,5,14,1,0,0
BallMike,0,0,0,0,3,0,0,0
BodeMatt,0,1,1,11,2,1,0,0
CohenAnd,0,2,0,12,9,0,0,0
ColicchC,0,0,0,3,1,0,0,0
CretellJ,0,1,0,0,0,0,0,0
DieterBe,1,0,0,2,6,0,0,0
EllisMat,1,0,0,0,4,0,0,0
FairfaxJ,1,0,0,7,15,1,0,0
FreystaM,3,4,0,16,0,1,1,0
GreenTri,0,1,0,1,10,2,0,0
GretschR,0,0,0,4,0,0,0,0
HartzogJ,1,1,0,4,5,1,0,0
HeltonGo,2,1,0,15,0,1,0,0
JonesDav,0,0,0,1,2,0,0,0
LaviolA,0,0,0,5,10,0,0,0
LiuBob,2,1,1,35,61,1,0,0
LynchJoh,0,0,2,3,0,0,1,0
MatzukaB,0,5,1,41,11,1,0,0
McKelveA,0,0,0,5,0,0,0,0
McSherrC,0,0,0,0,1,0,0,0
MitchelT,3,2,0,12,14,1,0,0
MouwJaco,1,1,0,1,18,1,0,0
MunizCha,1,1,0,1,13,1,0,0
NethercJ,1,6,1,8,57,2,0,0
NordgreJ,0,0,1,5,2,0,0,0
PannoneM,1,1,1,1,4,0,0,0
PerryJor,0,1,0,4,8,0,0,0
PolkJake,1,0,1,2,1,0,0,0
RichardD,0,0,2,4,9,1,0,0
SaulNoah,1,2,2,41,29,5,0,0
SethuraV,0,0,0,2,1,0,0,0
SiscoSha,4,0,1,11,16,2,0,0
SmithJos,0,0,0,0,0,0,0,0
SnokeDav,2,2,0,2,0,1,0,0
TaylorAl,2,0,1,3,16,1,0,0
TaylorHu,1,0,1,1,1,0,0,0
WerkmeiR,0,0,0,3,0,0,0,0
WilliamJ,2,2,1,16,54,2,0,0
WilsonMa,0,0,0,0,1,0,0,0
Bridges,1,1,2,8,11,0,0,0
Dunn,3,3,0,38,16,3,0,0
Fontaine,0,1,0,3,35,0,0,0
Goodman,0,0,0,1,3,0,0,0
Griffin,0,1,0,11,9,1,0,0
Groth,2,0,1,11,4,0,1,0
Gutkowsk,2,0,0,12,24,1,0,0
Hall,0,0,0,0,1,0,0,0
Ham,2,1,1,17,2,1,0,0
Hume,3,0,1,20,10,2,1,0
Huppert,2,0,0,4,1,1,0,0
Ivers,1,2,0,24,4,1,0,0
Kohl,1,1,0,7,11,0,0,0
Lacy,1,0,0,2,1,0,0,0
Leggio,0,2,1,1,86,0,1,0
Milardov,2,2,2,7,28,1,0,0
Okita,1,2,0,59,25,1,1,0
Osborne,0,0,0,1,1,0,0,0
Page,1,0,0,8,4,1,0,0
Parisi,0,0,0,4,7,1,0,0
Purdy,0,0,1,0,5,0,1,0
Radlauer,1,0,1,8,11,2,1,0
Ritchie,0,0,0,3,0,1,0,0
Rubin,0,1,1,10,5,1,0,0
Slader,1,1,2,4,1,1,1,0
Slaughte,0,0,0,1,5,0,0,0
Smith,1,0,1,1,0,0,0,0
Tran,2,1,0,26,35,2,1,0
Turner,2,1,1,6,4,3,0,0
A-Grande,0,0,1,6,9,0,0,0
A-Max,1,1,0,1,3,1,0,0
A-Pan,1,1,0,5,12,0,1,0
Andrew,2,0,0,0,6,1,1,0
Antoine,1,2,2,14,7,3,1,0
Ben,0,1,0,15,3,2,0,0
Brandon,0,1,0,4,9,1,0,0
Byron,1,3,1,9,7,0,0,0
Cameron,0,0,1,1,11,1,1,0
Cody,0,1,0,10,21,4,0,0
Cullen,1,0,0,3,6,0,1,0
DaDa,0,1,0,3,6,0,0,0
Devon,1,0,0,3,2,0,0,0
Eli,3,2,1,57,47,4,0,0
Ellen,0,0,0,0,0,0,0,0
Elliott,0,4,1,18,83,2,1,0
Gina,0,0,0,4,2,0,0,0
Greenwoo,0,0,0,4,2,1,0,0
Greg,3,1,1,0,1,1,0,0
Hunter,0,0,1,2,2,0,1,0
