player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
K Rich,0,2,0,18,8,1,0,0
Kai,2,1,0,15,15,2,1,0
Kaplan,0,0,2,5,7,1,0,0
LaRocque,2,1,0,25,46,0,1,0
Matthew,1,0,1,2,5,1,0,0
Matty J,2,2,0,37,39,0,1,0
Muffin,0,1,0,39,19,2,0,0
Noah,0,0,3,0,1,0,0,0
Peter,0,0,0,1,1,0,0,0
Reese,0,0,0,1,3,0,0,0
Reid,0,0,0,1,4,1,0,0
Riggins,0,0,2,3,2,0,1,0
Ryan,0,0,0,0,1,0,0,0
Suds,1,0,0,4,1,1,0,0
Thomas,1,4,1,9,11,2,0,0
Wesley,0,0,0,1,0,0,0,0
Zach M,0,0,1,1,2,1,0,0
Aaron L,0,0,0,0,0,0,0,0
Alex F,0,0,1,1,1,1,0,0
Alex L,0,1,0,1,1,0,0,0
Austin B,0,1,0,15,17,1,0,0
Ben P,0,0,0,1,1,0,0,0
Brad S,1,1,0,11,9,0,1,0
Chris B,4,1,0,1,4,1,0,0
Chris Be,0,0,0,0,0,0,0,0
Cory B,1,0,1,8,16,2,1,0
David S,0,0,0,3,2,1,0,0
Eric M,1,1,0,24,3,1,0,0
Gabe W,1,0,0,4,7,1,0,0
Houst P,0,0,0,2,1,0,0,0
Jeff W,2,2,1,20,18,1,0,0
Joe R,0,2,2,2,2,0,0,0
John W,1,0,0,1,1,2,0,0
Jonny M,0,0,0,3,4,0,0,0
Kyle K,1,0,0,5,9,1,0,0
Leo P,0,0,1,2,2,1,0,0
Lloyd B,2,1,0,43,22,1,1,0
Marcus T,2,1,2,1,25,2,0,0
Matt K,1,2,2,30,23,0,1,0
Matt N,0,0,0,11,9,1,0,0
Max C,1,0,0,3,12,1,0,0
Nate C,1,0,0,5,13,1,0,0
Nate P,1,1,2,34,8,3,0,0
Peter M,0,0,0,0,3,0,0,0
Quinn B,3,0,0,3,3,1,0,0
Rhys B,0,0,1,15,3,2,0,0
Rico J,4,1,2,19,23,1,0,0
Rowen M,3,3,3,31,23,1,0,1
Ryan S,1,2,1,6,23,1,0,0
Troy H,1,0,0,11,12,1,0,0
Xavier M,1,2,1,5,27,2,0,0
Zach N,1,2,0,40,5,3,0,0
Andy,0,1,0,17,11,2,0,0
Basten,2,1,2,12,9,1,1,0
Besser,0,3,0,9,12,2,1,0
Billy,0,0,0,0,3,1,0,0
Brendan,0,2,2,14,6,2,0,0
Bubbles,0,1,0,2,8,1,1,0
Burke,2,2,1,0,7,3,0,0
Channing,2,1,0,4,15,1,1,0
Chris,1,0,0,4,8,1,0,0
Colucci,1,0,0,12,9,1,0,0
Compo,0,1,0,5,9,1,1,0
D Yu,1,0,0,14,14,0,0,0
Danny,0,0,0,3,8,0,0,0
David,0,1,0,6,1,0,0,0
Drew,0,0,0,0,13,0,0,0
Evan,0,1,2,7,5,4,0,0
Jay,0,4,0,17,13,3,0,0
Josh,0,1,0,10,14,1,0,0
Justin,1,0,1,9,7,0,0,0
Karl,0,3,0,21,23,5,0,0
Kevin,0,0,1,2,1,0,1,0
Leslie,0,1,0,5,4,0,0,0
Luis,1,0,1,10,4,0,0,0
Mark,1,2,1,1,9,1,1,0
Noah,0,2,0,4,8,3,0,0
Nolan,0,0,1,6,3,2,0,0
Parker,1,2,0,10,15,2,0,0
Pip,1,0,3,9,28,1,0,0
Rio,3,1,1,27,5,3,1,0
Ryan,0,0,0,15,11,0,0,0
Shrew,1,0,0,6,8,0,0,0
Tate,6,3,0,19,29,1,1,0
Tim,0,0,0,1,7,0,0,0
Tom,0,0,0,15,16,0,0,0
Trey,1,1,1,29,17,1,0,0
Troy,0,0,0,1,3,2,0,0
Wes,0,0,0,0,0,0,0,0
X,0,1,0,2,4,0,0,0
Yergin,0,0,0,0,4,1,0,0
Zach,0,1,0,5,0,2,0,0
Aaron S,0,1,0,1,8,0,1,0
Alex H,2,1,1,3,16,0,0,0
Cam B,2,3,1,18,16,2,0,0
Colin R,1,1,0,5,4,0,1,0
Colton S,1,0,1,2,0,1,1,0
Conner H,1,0,0,2,3,0,0,0
Connor L,0,0,0,2,3,0,0,0
Dan C,0,0,0,1,0,0,0,0
Donova T,0,3,0,9,2,0,0,0
Heath K,0,0,0,6,2,1,0,0
Jake F,0,1,0,7,4,3,0,0
Jesse J,0,0,1,1,1,0,0,0
Joey C,0,0,1,2,0,1,0,0
John J,0,0,2,8,5,0,0,0
Jon W,0,0,0,4,4,0,0,0
Josh D,1,0,0,1,1,0,0,0
Keegan N,1,4,1,30,11,2,1,0
Keenan P,1,2,0,74,38,3,0,0
Kip C,1,2,1,2,3,1,0,0
Kyle C,1,1,0,21,46,0,0,0
Levi J,2,1,1,8,11,3,1,0
Michae A,0,1,0,6,4,0,1,0
Nathan B,0,0,0,2,2,0,0,0
Nick H,1,1,1,1,2,0,1,0
Peter C,1,1,1,12,7,0,1,0
Rick G,3,2,0,7,12,3,0,0
Robbie C,0,0,0,4,3,0,0,0
Sam S,2,2,0,38,41,2,0,0
Spence L,1,0,0,7,11,0,0,0
Stephen,0,0,0,1,7,0,0,0
Terry G,0,0,0,0,0,0,0,0
Travis C,3,1,1,62,39,2,0,0
Zach Z,0,0,2,0,0,0,0,0
Bacon,1,2,2,16,22,2,0,0
Barnett,0,1,0,1,3,1,0,0
Bartholo,0,0,0,3,2,0,0,0
Beatty,0,2,1,27,29,2,1,0
Brooks,0,0,0,8,25,0,0,0
Cohen,2,3,1,21,1,1,0,0
Doi,0,1,1,29,21,0,0,0
Drum,1,0,0,4,4,0,0,0
Eder,1,0,0,0,1,0,0,0
Elbogen,2,1,0,4,8,1,0,0
Ferguson,0,0,0,5,2,0,0,0
Friedman,1,1,0,13,25,1,0,0
George,2,0,1,15,14,0,0,0
Kiyoi,1,1,1,9,13,0,0,0
Lai,0,1,0,24,2,0,0,0
Lepore,0,1,1,4,1,0,0,0
Lissner,1,1,2,31,13,1,0,0
Mazur,3,6,1,5,19,3,0,0
Mcdougal,5,3,3,4,12,1,1,0
Mcrae,0,0,0,0,0,0,0,0
Padula,1,1,0,2,3,0,1,0
Plasman,3,0,1,2,1,0,0,0
Pritchar,1,0,0,5,1,1,0,0
Ransom,1,0,0,19,3,0,0,0
Schakner,1,1,0,6,8,1,0,0
Severson,1,0,1,13,5,0,0,0
Silverma,1,1,2,8,10,0,0,0
Theodore,4,0,2,9,1,0,1,0
Theologi,0,1,1,9,9,1,0,0
Weaver,1,0,1,4,7,0,0,0
A Brown,1,0,0,21,17,1,0,0
Akyuz,0,0,1,6,1,0,0,0
Animal,2,2,0,34,30,1,0,0
Bosscher,1,0,1,18,7,0,0,0
Buddy,1,1,0,3,0,0,0,0
Camp,2,3,0,21,9,3,0,0
Coolidge,0,1,1,3,13,0,0,0
DWiseman,1,1,1,19,12,1,0,0
Drews,1,1,1,16,9,2,0,0
Graffy,5,1,1,1,22,2,0,0
Grandon,0,1,0,4,3,0,0,0
Jdub,1,2,1,11,12,0,0,0
Johnson,1,0,0,27,5,0,1,0
K Brown,2,1,0,9,11,0,0,0
KPS,2,2,0,14,3,2,0,0
Kan,0,0,0,1,1,0,0,0
Kelly,0,0,1,3,1,0,0,0
Keren,0,1,0,2,7,0,0,0
Knoche,2,2,1,9,7,1,1,0
Luo,0,1,1,7,12,0,0,0
Marty,1,0,4,4,1,0,0,0
Mason,1,0,0,1,0,0,0,0
Mawby,0,0,1,0,0,0,0,0
Meshnick,2,2,1,14,11,2,0,0
Meyer,2,1,0,1,1,0,0,0
Nelson,0,1,0,31,23,1,0,0
Poole,0,0,0,4,5,0,0,0
Pruess,0,2,1,2,10,1,0,0
RWiseman,0,0,0,1,5,0,0,0
Repper,0,1,1,1,2,0,0,0
Richgels,2,2,0,23,18,1,0,0
Shriwise,1,4,1,34,36,1,0,0
Spyro,0,0,0,1,0,0,0,0
Tucker,0,0,0,11,7,0,0,0
Weber,1,1,0,3,0,0,0,0
Weigand,1,0,0,2,5,0,0,0
Wilen,1,0,0,2,4,0,0,0
Anders C,0,0,0,5,6,0,0,0
Berry C,1,4,1,14,11,1,0,0
Bumste S,2,0,0,42,24,1,0,0
Burkha M,0,0,0,3,1,0,0,0
Cousin G,1,1,2,1,24,1,1,0
DeCler D,2,1,1,4,4,0,0,0
Duhn,0,0,0,1,1,0,0,0
Echols T,1,1,0,11,2,0,0,0
Feldma B,0,1,1,3,7,1,0,0
Groven T,1,0,0,6,10,1,1,0
Hawkin B,1,0,0,0,0,0,0,0
Johnso E,0,2,1,4,43,0,1,0
Johnso K,0,2,0,4,0,0,0,0
Jordan M,4,0,1,27,11,1,1,0
Jurek C,1,1,1,9,4,0,0,0
Kautz J,2,0,1,6,5,0,0,0
Kittle J,3,0,2,7,5,1,0,0
Klane J,0,0,1,83,36,2,0,0
Ladas N,1,1,1,3,2,0,0,0
Leonar I,0,0,1,3,2,0,0,0
Matis B,0,0,0,3,2,0,0,0
McCart M,0,0,0,3,1,1,0,0
McCutc C,0,1,0,5,7,0,0,0
Mekler W,1,1,0,19,25,0,1,0
Osgar R,0,4,0,26,9,1,0,0
Pangbu G,2,1,0,8,3,0,0,0
Polett T,2,3,1,17,49,1,0,0
Simone J,0,0,0,1,1,0,0,0
Taylor J,2,0,2,6,8,1,0,0
Taylor T,0,0,0,2,2,1,0,0
Trotte E,0,0,0,4,6,0,0,0
Tschid J,1,2,0,4,8,0,0,0
Vogt,0,0,0,2,0,0,0,0
Vohnou B,3,3,1,8,12,0,1,0
Wallin C,1,1,1,1,11,3,0,0
Weinbe C,4,1,0,34,21,0,0,0
Wood C,0,0,0,2,11,0,0,0
Andre,1,1,0,14,1,0,0,0
Big Mike,3,0,0,10,3,1,1,0
Bisson,0,0,0,2,5,0,0,0
Breton,0,0,0,1,2,0,0,0
Burden,3,2,0,33,21,3,0,0
Cabot,1,2,0,5,7,3,1,0
Ceballos,0,0,0,6,1,1,0,0
Chaouch,1,0,0,1,2,0,0,0
Charette,0,0,1,4,2,0,0,0
Faber,0,0,0,0,1,0,0,0
Gamache,1,1,0,8,5,0,1,0
Genest,1,4,0,5,1,1,0,0
Goderre,1,4,3,18,65,2,0,0
Groulx,1,1,2,7,10,1,0,0
Hibbert,0,1,0,11,1,2,0,0
Jean G,1,0,0,1,2,0,0,0
Joncas,0,1,0,3,4,0,0,0
Krump,0,0,0,1,0,0,0,0
Lemieux,1,0,2,1,1,0,0,0
Malik,0,1,1,7,14,3,1,0
Massi,1,1,1,1,0,0,0,0
Monfette,1,2,1,15,6,3,0,0
Nas,1,0,1,1,3,0,0,0
Quentin,2,2,0,0,5,1,0,0
Quinlan,1,13,0,37,16,3,0,0
Saunders,0,1,0,1,2,0,0,0
Steve,1,3,1,43,14,0,0,0
Vallee,3,2,1,12,11,2,1,0
Alongi,0,1,2,2,12,1,0,0
Avello,1,2,0,6,14,0,1,0
Badgett,0,0,2,4,0,0,0,0
Barry,1,0,1,4,15,3,0,0
Bradham,1,1,0,3,6,3,0,0
Caldwell,0,0,0,3,2,1,0,0
Calhoun,3,1,0,7,15,2,1,0
Cam S.,0,0,0,0,0,0,0,0
Carden,0,0,0,11,5,0,0,0
Conger,0,1,0,20,6,0,0,0
Cox,0,0,1,2,0,0,0,0
Dahms,0,0,0,0,0,0,0,0
Dan C,0,0,0,0,2,0,0,0
Dayton,0,0,0,2,0,0,0,0
Flowers,1,0,1,8,2,2,0,0
Hammond,0,0,0,1,1,0,0,0
Hardesty,2,0,0,7,2,1,0,0
Heacock,1,0,0,7,12,0,0,0
Jaime,2,1,1,7,18,0,0,0
Lally,5,0,0,14,25,4,0,0
Mac,8,6,1,58,29,3,0,0
Matt R.,0,0,0,1,2,0,0,0
Moore,0,0,0,2,0,0,0,0
Ortiz,1,1,0,10,2,0,0,0
Parris,4,3,0,17,12,2,1,0
Payne,0,1,1,6,21,2,0,0
Petty,1,0,0,2,4,0,0,0
Phil D.,2,3,2,4,6,2,1,0
Poulos,0,6,0,0,11,8,0,0
Russnog,0,0,0,2,0,1,0,0
Schroder,0,4,2,17,26,1,1,0
Seay,0,0,1,0,2,0,0,0
Snook,0,0,1,2,1,0,0,0
Stroble,0,0,1,12,8,2,0,0
Wilkes,1,1,0,3,2,0,0,0
Wilson,0,0,0,2,2,0,0,0
Wright,1,0,0,5,2,1,0,0
Alladi S,0,0,0,3,6,0,0,0
Alorro J,3,5,1,27,43,3,0,0
Aulett M,0,0,0,12,10,0,0,0
Babbit J,1,1,1,1,6,0,1,0
Brownl M,3,1,0,16,9,1,0,0
Doyle L,0,0,0,0,0,0,0,0
Drost M,0,1,3,10,16,0,0,0
Drost R,0,1,0,5,5,0,0,0
Garvey H,0,9,0,28,26,4,1,0
Holmes R,0,1,0,0,2,2,0,0
Isik A,1,1,0,4,2,0,0,0
Jagt B,4,6,0,34,10,3,1,0
Kalmak P,0,0,1,2,4,0,0,0
Katz B,2,2,1,12,37,1,0,0
Kittre B,1,2,0,16,20,1,0,0
Kline C,0,1,0,10,3,2,0,0
Komino T,0,0,0,0,1,0,1,0
LeMar M,1,2,1,16,6,2,0,0
Lee E,0,0,0,20,8,0,0,0
Mieser J,2,3,1,17,16,3,0,0
Ouelle J,1,0,1,1,1,0,0,0
Price J,0,1,0,9,4,0,0,0
Saffa R,0,0,0,0,0,0,0,0
Spielm B,0,0,0,6,7,0,0,0
Stanto T,0,0,1,2,1,0,0,0
Steven M,2,0,0,9,4,0,0,0
To Nori,0,0,0,2,1,0,0,0
Ward R,1,1,1,0,1,0,1,0
Weintr M,0,0,0,10,12,1,0,0
Weng F,0,0,0,4,2,0,0,0
Ye R,0,0,0,1,0,0,0,0
Zalk A,0,0,0,1,3,0,0,0
Adam O'D,0,0,0,7,9,0,0,0
Aidan H,0,1,0,5,2,0,0,0
Alec A,0,1,1,18,6,1,0,0
Andy O,3,1,0,7,13,1,0,0
Ben,0,1,0,1,0,0,0,0
Bryce R,1,1,0,23,11,1,0,0
Carson T,0,0,1,0,10,0,0,0
Colin F,0,0,0,2,1,0,0,0
David C,0,0,0,0,1,0,1,0
Derek A,1,5,0,41,52,1,0,0
Erik H,1,0,0,7,3,1,0,0
EtienneB,0,0,0,1,0,0,0,0
Geoff B,1,2,1,4,12,2,0,0
Greg E,0,5,1,8,25,3,0,0
JeremyH,1,3,0,6,7,0,0,0
Karl L,3,2,1,16,27,2,0,0
Ken A,0,4,0,8,3,2,0,0
Khalid A,0,1,1,4,6,0,0,0
Kinley G,0,0,0,1,6,0,0,0
Kyle C,1,0,1,0,1,0,0,0
Lance B,0,0,0,1,2,0,0,0
LaurentA,1,0,0,4,1,2,0,0
LaurentL,1,1,0,13,4,0,0,0
M Lee,1,1,0,14,11,1,0,0
Matt O'B,3,0,0,9,3,0,0,0
Nick B,1,4,1,10,9,2,0,0
PatrickK,0,0,1,7,3,0,0,0
PatrickM,0,0,0,0,0,0,0,0
Paul M,2,0,1,1,1,0,0,0
Paul R,2,1,2,3,3,0,1,0
Ryan W,0,0,0,1,0,0,0,0
Scott G,0,0,0,1,0,1,0,0
Tait B,0,0,0,0,0,0,0,0
Tyler S,0,2,0,6,19,1,0,0
A. Miche,0,0,0,1,0,0,0,0
Arcata,5,3,1,7,6,3,0,0
B. Dunn,1,0,0,4,1,2,0,0
Baer,0,1,0,2,5,1,0,0
Becker,0,0,0,0,0,0,0,0
Campy,0,0,0,2,1,0,0,0
Ciccoron,1,0,0,2,7,0,0,0
Damiano,1,1,0,20,22,2,0,0
Davies,0,0,0,13,14,1,0,0
Digorgio,0,0,1,4,5,1,0,0
Dmitry S,0,0,0,1,4,0,0,0
Dylan S,0,0,0,3,5,0,0,0
E. Nard,0,1,2,8,2,0,0,0
E. Peck,1,6,1,23,29,5,0,0
Eckardt,0,0,0,0,0,0,0,0
Fortin,0,0,1,12,11,2,0,0
Igor,1,1,1,3,4,0,0,0
Katzenba,0,1,0,52,26,0,1,0
Lamberty,0,1,0,1,8,1,0,0
M. Esser,0,1,0,11,3,0,2,0
Martin,0,0,1,5,1,1,0,0
Masino,1,0,0,4,4,0,0,0
Mehta,5,1,1,2,11,0,0,0
N. Patel,1,1,1,18,15,1,0,0
Nugent,0,0,0,0,0,0,0,0
Pastor,1,0,1,5,3,1,0,0
Pollard,1,0,0,0,8,2,0,0
R. Brown,0,1,1,1,7,1,1,0
Reydams,0,0,1,10,3,0,1,0
S. Mott,1,5,2,22,41,4,1,0
S. Xu,1,3,0,19,6,6,0,0
Strouse,4,1,0,2,4,0,0,0
Vaughn,2,0,0,3,6,0,0,0
Weaver,0,0,1,4,7,1,0,0
Wenzel,0,0,0,4,6,0,0,0
Angele D,2,0,0,0,0,0,0,0
Beards E,2,0,1,5,6,0,0,0
Buss J,0,0,0,3,2,0,0,0
Cicion R,0,0,0,3,2,0,0,0
Cooper M,1,0,0,1,0,0,0,0
DeAmic J,1,0,3,1,0,1,0,0
Delgad F,0,0,0,0,0,0,1,0
Diatta M,1,0,0,6,0,0,0,0
Fedore M,0,1,3,3,27,0,0,0
Furdel K,0,1,1,5,29,1,0,0
Gardne A,0,0,0,0,1,0,0,0
Graber C,4,1,0,8,0,0,0,0
Hammon P,1,0,0,7,20,1,0,0
Heffer J,0,0,0,3,2,0,0,0
Kahn A,0,1,1,7,7,3,0,0
Kincai J,0,0,0,1,1,0,0,0
Mast J,0,3,1,46,63,3,0,0
May S,0,0,2,2,2,0,0,0
McMull P,1,1,0,12,5,2,0,0
Peters E,0,1,1,6,5,2,0,0
Raslan A,0,0,0,1,0,0,0,0
Repper S,0,0,0,1,0,0,0,0
Robarg J,0,2,0,18,0,0,0,0
Robin- N,2,0,0,1,3,0,0,0
Rosen L,0,0,0,0,1,0,0,0
Sheppa M,5,3,1,28,19,2,1,0
Thomas A,2,1,0,0,1,0,0,0
Towle J,6,0,0,14,12,2,0,0
Tranqu D,1,0,1,0,0,0,0,0
Tranqu V,0,0,0,0,0,0,0,0
Trimbl S,1,0,1,2,1,0,1,0
VanDus S,2,3,1,17,51,2,0,0
Vatz D,1,0,1,0,16,1,0,0
Watt O,2,1,0,14,0,4,1,0
AllenJus,0,1,1,5,3,0,0,0
AllenKir,2,1,0,24,15,1,0,0
BallMike,0,0,0,1,1,0,0,0
BodeMatt,1,0,1,7,0,2,0,0
CohenAnd,0,2,0,26,4,1,0,0
ColicchC,0,0,0,1,1,0,0,0
CretellJ,1,1,1,7,3,0,0,0
DieterBe,0,0,1,2,5,0,0,0
EllisMat,1,1,1,1,4,0,0,0
FairfaxJ,0,0,0,16,27,2,0,0
FreystaM,4,0,1,2,13,3,0,0
GreenTri,0,1,0,4,10,0,0,0
GretschR,0,0,0,0,3,1,0,0
HartzogJ,1,1,0,8,3,0,0,0
HeltonGo,1,2,1,20,32,0,0,0
JonesDav,0,0,0,2,1,0,0,0
LaviolA,0,0,0,5,4,0,0,0
LiuBob,1,0,1,59,3,1,0,0
LynchJoh,1,0,1,2,2,1,1,0
MatzukaB,1,0,1,27,61,0,0,0
McKelveA,0,0,0,1,3,0,0,0
McSherrC,0,0,0,2,5,0,0,0
MitchelT,3,2,0,11,14,1,0,0
MouwJaco,1,1,0,13,5,1,0,0
MunizCha,1,1,0,1,3,1,0,0
NethercJ,1,2,0,30,88,1,0,0
NordgreJ,0,0,0,2,1,0,0,0
PannoneM,0,0,1,1,3,0,0,0
PerryJor,0,0,0,2,13,0,0,0
PolkJake,1,0,1,1,0,0,0,0
RichardD,0,0,2,2,3,2,0,0
SaulNoah,0,0,2,30,20,3,0,0
SethuraV,0,0,0,2,1,0,0,0
SiscoSha,2,1,2,9,14,2,0,0
SmithJos,0,0,0,2,2,0,0,0
SnokeDav,1,0,0,9,0,2,0,0
TaylorAl,1,0,1,9,13,0,0,0
TaylorHu,0,0,2,4,3,0,0,0
WerkmeiR,0,1,0,1,1,0,0,0
WilliamJ,4,2,0,34,23,3,0,0
WilsonMa,0,0,0,0,0,0,0,0
Bridges,2,0,1,10,9,2,0,0
Dunn,1,4,1,25,10,0,0,0
Fontaine,1,2,0,10,2,0,0,0
Goodman,0,0,0,1,2,0,0,0
Griffin,0,0,0,6,3,1,0,0
Groth,3,1,0,7,16,1,1,0
Gutkowsk,1,1,1,3,19,1,0,0
Hall,0,0,0,1,0,0,0,0
Ham,0,1,0,26,12,0,1,0
Hume,1,2,1,34,3,2,0,0
Huppert,0,0,0,11,0,0,0,0
Ivers,1,1,0,3,0,0,0,0
Kohl,1,0,0,12,7,0,0,0
Lacy,1,1,0,2,2,0,0,0
Leggio,0,2,1,56,39,1,1,0
Milardov,1,3,3,20,18,2,0,0
Okita,0,2,1,17,36,0,0,0
Osborne,1,0,0,1,2,0,0,0
Page,1,0,0,5,7,0,0,0
Parisi,1,0,0,6,1,1,0,0
Purdy,0,0,1,6,2,0,0,0
Radlauer,2,1,0,12,8,1,0,0
Ritchie,0,0,0,3,1,1,0,0
Rubin,1,1,1,4,6,2,1,0
Slader,2,1,0,17,13,0,0,0
Slaughte,0,0,0,0,2,0,0,0
Smith,0,0,0,2,0,0,0,0
Tran,0,2,0,21,42,2,0,0
Turner,3,1,2,27,24,0,0,0
A-Grande,0,0,0,1,9,0,1,0
A-Max,0,0,0,7,1,0,0,0
A-Pan,1,1,0,5,17,0,0,0
Andrew,0,1,0,17,4,0,1,0
Antoine,1,5,1,32,8,3,2,0
Ben,0,1,0,7,12,1,0,0
Brandon,0,0,0,2,13,1,0,0
Byron,2,3,1,7,22,2,0,0
Cameron,0,0,0,6,2,0,0,0
Cody,1,1,0,6,17,5,0,0
Cullen,1,0,2,12,1,1,0,0
DaDa,0,0,0,8,0,0,0,0
Devon,0,0,1,6,1,0,0,0
Eli,4,7,1,30,9,5,0,0
Ellen,0,0,1,0,0,0,0,0
Elliott,1,2,0,48,60,1,0,0
Gina,1,0,0,2,3,0,0,0
Greenwoo,1,0,0,1,1,0,0,0
Greg,2,1,1,14,7,1,0,0
Hunter,0,0,1,0,1,0,0,0
