player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
CLarberg,1,0,1,7,5,0,0,0
CUghetta,0,1,0,12,1,1,0,0
Carson,4,5,2,4,8,0,1,0
Carter,0,0,1,4,4,2,0,0
Casey,0,0,0,4,1,0,0,0
Chris P,1,0,0,2,1,0,0,0
Dalton,2,3,0,82,22,2,0,0
Danimal,2,1,2,5,2,0,0,0
Dillon,1,1,1,28,10,3,1,0
E-Bay,1,0,3,5,9,0,0,0
Griffin,0,0,1,2,1,0,0,0
Henry,1,0,0,9,15,0,0,0
Jack W,0,0,1,2,1,0,0,0
Jay,6,0,1,27,18,4,1,0
Joe C,0,0,0,0,1,0,0,0
Joe T,0,0,0,0,2,0,0,0
Joel,1,0,1,9,4,1,0,0
K Bow,0,0,1,0,0,0,0,0
K Rich,1,3,1,29,4,1,0,0
Kai,1,0,0,10,2,1,0,0
Kaplan,1,1,1,15,21,1,0,0
LaRocque,0,2,0,23,51,1,1,0
Matthew,0,1,0,1,1,1,0,0
Matty J,1,4,0,40,18,3,0,0
Muffin,1,6,0,14,70,6,0,0
Noah,1,0,2,2,1,0,0,0
Peter,0,0,0,3,1,0,0,0
Reese,0,0,0,1,0,0,0,0
Reid,0,0,0,6,1,1,0,0
Riggins,0,1,2,1,3,0,0,0
Ryan,0,0,0,0,1,0,0,0
Suds,2,0,1,3,6,1,0,0
Thomas,0,1,0,33,1,1,0,0
Wesley,0,0,0,0,0,0,0,0
Zach M,3,1,1,9,1,1,0,0
Aaron L,1,0,0,1,0,0,0,0
Alex F,2,0,0,1,1,0,0,0
Alex L,0,0,0,1,3,0,0,0
Austin B,0,0,0,14,25,2,0,0
Ben P,0,0,0,0,0,0,0,0
Brad S,1,2,0,4,5,1,0,0
Chris B,2,0,0,1,11,0,0,0
Chris Be,0,0,0,0,0,0,0,0
Cory B,1,0,1,8,0,3,0,0
David S,1,1,1,9,8,0,0,0
Eric M,2,0,0,2,0,0,0,0
Gabe W,0,0,1,2,3,0,0,0
Houst P,2,0,0,1,2,1,0,0
Jeff W,2,2,1,5,8,1,1,0
Joe R,1,1,4,4,6,1,1,0
John W,0,1,0,2,2,1,1,0
Jonny M,1,2,0,2,1,0,0,0
Kyle K,3,0,1,6,3,1,0,0
Leo P,0,0,0,2,2,0,0,0
Lloyd B,1,1,0,32,26,3,0,0
Marcus T,1,1,0,20,11,2,0,0
Matt K,2,2,0,24,9,0,0,0
Matt N,0,0,0,3,0,0,0,0
Max C,0,1,0,3,8,1,1,0
Nate C,0,0,0,8,4,1,1,0
Nate P,0,2,1,1,45,4,0,0
Peter M,0,0,0,3,0,0,0,0
Quinn B,1,0,1,2,5,0,0,0
Rhys B,1,0,3,7,0,0,0,0
Rico J,1,2,1,17,13,2,1,0
Rowen M,2,1,0,21,22,1,0,0
Ryan S,2,1,1,19,1,2,0,0
Troy H,1,0,2,40,17,0,0,0
Xavier M,1,1,1,8,25,7,0,0
Zach N,1,2,0,0,11,1,1,0
Andy,0,1,1,16,5,1,0,0
Basten,2,0,2,14,5,1,0,0
Besser,0,5,0,6,27,3,1,0
Billy,0,0,0,1,1,1,1,0
Brendan,1,1,2,16,10,2,0,0
Bubbles,0,1,0,6,2,0,0,0
Burke,2,1,0,8,6,1,1,0
Channing,1,0,1,4,12,1,1,0
Chris,0,0,0,2,2,0,0,0
Colucci,1,0,0,4,5,2,0,0
Compo,0,1,1,3,12,3,0,0
D Yu,0,0,0,5,7,1,0,0
Danny,0,0,0,9,6,0,0,0
David,0,1,0,1,5,3,0,0
Drew,0,0,0,3,6,1,0,0
Evan,0,1,0,9,2,5,0,0
Jay,0,1,1,31,41,3,0,0
Josh,0,0,1,28,3,3,0,0
Justin,1,2,2,2,2,0,1,0
Karl,0,1,1,39,41,2,1,0
Kevin,0,0,1,5,8,1,1,0
Leslie,0,0,0,3,7,0,0,0
Luis,1,1,0,1,1,1,0,0
Mark,0,1,0,7,1,0,0,0
Noah,0,0,1,62,32,1,0,0
Nolan,1,0,0,6,4,1,0,0
Parker,3,2,1,14,13,0,1,0
Pip,1,0,1,11,14,1,0,0
Rio,5,2,0,22,22,0,1,0
Ryan,0,1,0,1,5,0,0,0
Shrew,1,0,0,2,0,0,0,0
Tate,9,2,1,6,1,7,1,0
Tim,0,1,0,8,6,0,0,0
Tom,0,0,0,5,5,1,0,0
Trey,0,1,1,2,21,3,0,0
Troy,1,1,0,6,5,1,0,0
Wes,0,0,0,0,0,0,0,0
X,0,1,0,1,6,0,0,0
Yergin,1,1,0,8,11,1,1,0
Zach,0,2,0,0,2,2,2,0
Aaron S,0,1,1,4,3,1,0,0
Alex H,2,1,1,9,0,0,0,0
Cam B,2,1,0,23,27,0,0,0
Colin R,2,0,0,8,9,1,0,0
Colton S,0,0,0,3,1,0,0,0
Conner H,1,0,0,3,1,0,0,0
Connor L,0,1,0,9,2,0,0,0
Dan C,0,0,0,0,1,0,0,0
Donova T,0,1,1,3,7,1,0,0
Heath K,1,0,0,2,3,0,0,0
Jake F,0,1,1,1,3,3,0,0
Jesse J,0,0,0,2,0,0,0,0
Joey C,0,0,1,1,1,0,0,0
John J,4,0,1,3,3,1,0,0
Jon W,2,0,1,4,0,0,0,0
Josh D,0,1,0,1,0,0,0,0
Keegan N,1,2,1,18,22,3,1,0
Keenan P,1,1,0,13,62,1,0,0
Kip C,1,1,1,8,1,0,0,0
Kyle C,0,0,1,7,13,0,0,0
Levi J,2,1,0,42,2,3,1,0
Michae A,0,0,1,3,3,0,0,0
Nathan B,0,0,0,5,1,0,0,0
Nick H,0,1,3,0,7,1,0,0
Peter C,1,0,1,9,1,0,1,0
Rick G,5,1,1,28,5,0,1,0
Robbie C,0,0,0,4,4,0,0,0
Sam S,0,1,0,11,25,2,1,0
Spence L,0,1,0,1,2,1,1,0
Stephen,0,1,0,0,1,0,0,0
Terry G,0,0,0,1,0,0,0,0
Travis C,5,2,0,68,57,3,0,0
Zach Z,1,0,0,3,7,0,0,0
Bacon,2,0,3,16,20,1,1,0
Barnett,0,1,1,3,1,0,0,0
Bartholo,0,0,0,1,0,0,0,0
Beatty,1,0,1,42,23,0,0,0
Brooks,0,1,0,5,12,0,1,0
Cohen,0,2,0,24,23,1,1,0
Doi,0,2,0,20,19,2,0,0
Drum,1,1,0,2,0,0,0,0
Eder,0,0,0,0,0,0,0,0
Elbogen,2,1,0,1,6,0,0,0
Ferguson,0,0,0,1,0,1,0,0
Friedman,3,3,0,4,13,3,0,0
George,0,2,0,7,10,0,0,0
Kiyoi,1,1,1,11,14,0,0,0
Lai,0,0,0,13,6,1,0,0
Lepore,0,0,0,3,2,0,0,0
Lissner,2,1,2,28,17,6,0,0
Mazur,1,1,0,15,0,0,0,0
Mcdougal,2,3,3,18,7,0,1,0
Mcrae,0,0,0,0,0,0,0,0
Padula,1,0,0,8,5,0,1,0
Plasman,0,0,1,1,1,0,0,0
Pritchar,0,0,0,1,0,1,0,0
Ransom,1,2,0,8,8,0,0,0
Schakner,1,1,1,4,17,1,0,0
Severson,2,1,0,8,9,1,0,0
Silverma,1,0,0,2,3,1,0,0
Theodore,3,0,1,6,6,1,0,0
Theologi,1,2,0,6,8,1,0,0
Weaver,1,0,0,5,3,0,0,0
A Brown,1,1,0,27,13,0,0,0
Akyuz,2,0,0,2,3,0,0,0
Animal,1,0,0,2,10,1,1,0
Bosscher,1,4,2,3,30,2,0,0
Buddy,0,1,2,1,2,1,0,0
Camp,2,1,0,14,20,0,2,0
Coolidge,1,3,0,1,11,1,1,0
DWiseman,2,0,0,6,8,1,1,0
Drews,0,0,1,6,2,2,0,0
Graffy,5,4,1,30,16,3,0,0
Grandon,1,0,1,1,0,0,0,0
Jdub,1,3,0,2,11,1,0,0
Johnson,1,2,0,4,5,1,1,0
K Brown,2,2,0,37,1,1,0,0
KPS,0,3,3,9,9,2,1,0
Kan,0,0,0,0,3,0,0,0
Kelly,0,0,1,4,0,0,0,0
Keren,0,0,0,9,9,0,0,0
Knoche,0,2,0,0,4,0,0,0
Luo,1,0,0,7,15,1,0,0
Marty,0,1,1,7,0,0,0,0
Mason,1,0,0,2,0,0,0,0
Mawby,0,0,1,0,0,0,0,0
Meshnick,1,0,0,7,1,2,0,0
Meyer,1,0,2,2,2,0,0,0
Nelson,4,3,0,33,23,0,0,0
Poole,0,1,0,2,4,0,0,0
Pruess,1,2,1,12,34,0,0,0
RWiseman,0,0,0,5,18,0,0,0
Repper,1,0,1,1,4,1,0,0
Richgels,1,1,1,14,1,0,0,0
Shriwise,0,4,1,32,41,4,0,0
Spyro,0,0,0,1,0,0,0,0
Tucker,0,0,0,0,1,0,0,0
Weber,0,0,1,4,2,0,0,0
Weigand,1,1,0,4,3,1,0,0
Wilen,0,0,1,2,2,0,0,0
Anders C,0,0,1,1,6,0,0,0
Berry C,2,0,1,8,4,2,0,0
Bumste S,1,2,1,11,18,0,0,0
Burkha M,0,0,0,5,9,0,0,0
Cousin G,1,1,3,18,25,1,0,0
DeCler D,4,1,1,0,2,0,0,0
Duhn,0,0,0,1,8,0,0,0
Echols T,0,2,0,9,0,2,0,0
Feldma B,0,2,1,12,6,0,0,0
Groven T,0,0,1,0,8,1,0,0
Hawkin B,0,0,0,0,0,0,0,0
Johnso E,1,3,1,9,14,2,0,0
Johnso K,0,2,0,2,14,0,0,0
Jordan M,3,1,0,15,19,1,0,0
Jurek C,1,0,1,1,4,0,0,0
Kautz J,2,0,0,5,3,0,0,0
Kittle J,1,0,2,5,3,0,0,0
Klane J,1,5,1,41,62,1,0,0
Ladas N,1,2,0,4,5,0,0,0
Leonar I,0,0,1,0,1,0,0,0
Matis B,0,1,0,7,6,1,0,0
McCart M,0,0,0,0,1,0,0,0
McCutc C,1,0,0,1,5,0,0,0
Mekler W,0,0,0,16,14,0,0,0
Osgar R,5,1,0,43,13,2,1,0
Pangbu G,0,3,1,2,8,0,0,0
Polett T,0,0,0,7,81,1,0,0
Simone J,0,0,1,1,3,0,0,0
Taylor J,0,0,2,6,20,1,0,0
Taylor T,0,0,0,1,1,0,0,0
Trotte E,0,0,0,7,1,0,0,0
Tschid J,2,1,0,17,23,1,0,0
Vogt,1,0,0,2,0,0,0,0
Vohnou B,2,1,2,12,9,0,1,0
Wallin C,0,0,0,1,13,0,0,0
Weinbe C,4,2,1,22,11,1,0,0
Wood C,0,0,0,2,16,2,0,0
Andre,1,1,2,6,8,2,0,0
Big Mike,2,0,1,3,2,0,0,0
Bisson,1,0,0,4,0,0,0,0
Breton,0,1,0,0,1,0,1,0
Burden,3,4,1,9,6,1,0,0
Cabot,1,2,0,0,16,1,0,0
Ceballos,0,1,0,1,1,1,1,0
Chaouch,1,0,0,3,2,0,0,0
Charette,0,0,4,2,2,0,0,0
Faber,0,0,0,0,0,0,0,0
Gamache,1,3,0,2,4,1,1,0
Genest,1,1,0,0,4,1,1,0
Goderre,0,3,0,35,23,2,1,0
Groulx,2,1,1,12,7,2,0,0
Hibbert,1,1,0,1,11,1,0,0
Jean G,1,1,0,4,5,1,0,0
Joncas,1,1,1,5,7,0,0,0
Krump,0,0,0,0,0,0,0,0
Lemieux,0,1,0,10,4,0,0,0
Malik,2,1,0,3,2,2,0,0
Massi,0,0,0,2,0,0,0,0
Monfette,1,1,1,10,26,0,0,0
Nas,3,2,1,15,4,1,0,0
Quentin,5,3,1,14,14,0,0,0
Quinlan,3,5,0,8,1,2,0,0
Saunders,0,0,0,11,27,1,0,0
Steve,1,4,0,16,7,2,0,0
Vallee,4,2,1,16,9,1,0,0
Alongi,0,1,2,5,2,0,1,0
Avello,1,3,1,1,7,1,1,0
Badgett,0,1,1,2,3,0,0,0
Barry,0,0,2,8,2,1,0,0
Bradham,1,1,1,0,1,2,0,0
Caldwell,0,0,0,4,0,0,0,0
Calhoun,4,1,0,18,20,0,0,0
Cam S.,0,0,0,1,0,0,0,0
Carden,0,1,2,3,13,0,0,0
Conger,0,0,0,9,6,0,1,0
Cox,0,0,0,1,2,0,0,0
Dahms,0,0,0,1,0,0,0,0
Dan C,0,0,0,1,3,0,0,0
Dayton,0,0,0,1,1,0,0,0
Flowers,1,1,3,10,17,2,0,0
Hammond,0,0,0,4,0,0,0,0
Hardesty,2,0,1,6,7,1,0,0
Heacock,2,1,0,7,2,0,0,0
Jaime,1,1,2,2,11,1,0,0
Lally,2,3,0,41,20,3,0,0
Mac,2,1,1,23,1,1,0,0
Matt R.,0,0,0,1,0,1,1,0
Moore,0,0,0,3,1,1,0,0
Ortiz,0,1,1,4,6,0,0,0
Parris,3,1,2,7,8,0,0,0
Payne,1,0,1,4,19,4,0,0
Petty,0,0,0,1,1,1,0,0
Phil D.,1,2,3,9,1,1,0,0
Poulos,1,8,0,18,65,6,0,0
Russnog,0,0,0,2,0,0,0,0
Schroder,0,3,0,5,14,2,1,0
Seay,1,0,1,0,0,0,0,0
Snook,0,0,0,4,1,0,0,0
Stroble,0,0,1,27,39,2,0,0
Wilkes,0,1,1,2,4,0,1,0
Wilson,0,0,0,3,4,1,1,0
Wright,1,0,1,14,4,1,1,0
Alladi S,0,0,0,1,4,0,0,0
Alorro J,4,1,2,42,45,2,0,0
Aulett M,0,1,0,5,14,1,0,0
Babbit J,0,0,2,13,8,1,0,0
Brownl M,4,0,1,9,6,1,0,0
Doyle L,0,0,0,0,4,0,0,0
Drost M,2,0,1,18,9,0,0,0
Drost R,1,0,0,4,2,1,0,0
Garvey H,1,1,0,36,44,2,0,0
Holmes R,0,0,2,0,1,0,0,0
Isik A,0,0,0,6,8,1,0,0
Jagt B,2,4,2,23,15,2,1,0
Kalmak P,0,0,0,0,2,1,0,0
Katz B,4,5,0,30,50,1,0,0
Kittre B,1,2,0,7,29,1,1,0
Kline C,2,2,0,9,5,1,0,0
Komino T,0,0,0,0,1,0,0,0
LeMar M,0,1,0,15,5,0,0,0
Lee E,0,0,0,8,12,0,0,0
Mieser J,4,0,2,19,6,2,0,0
Ouelle J,1,0,1,1,0,0,0,0
Price J,0,1,1,0,0,1,0,0
Saffa R,0,0,1,0,0,0,0,0
Spielm B,0,0,1,3,3,0,0,0
Stanto T,1,0,0,1,2,0,0,0
Steven M,2,2,0,8,2,0,0,0
To Nori,0,0,0,1,0,0,0,0
Ward R,2,1,1,2,4,0,0,0
Weintr M,0,2,0,2,7,0,0,0
Weng F,0,0,1,2,4,1,0,0
Ye R,0,0,0,0,0,0,0,0
Zalk A,0,1,0,0,1,0,0,0
Adam O'D,0,1,0,1,2,0,1,0
Aidan H,1,1,1,1,5,0,0,0
Alec A,8,2,1,21,9,0,0,0
Andy O,1,1,1,6,11,1,0,0
Ben,0,0,0,0,2,0,0,0
Bryce R,2,1,1,4,22,2,0,0
Carson T,1,0,0,6,10,1,0,0
Colin F,0,0,0,0,0,0,0,0
David C,0,0,0,0,0,0,0,0
Derek A,1,6,0,31,48,1,0,0
Erik H,0,1,0,7,5,1,0,0
EtienneB,0,0,0,0,1,0,0,0
Geoff B,0,2,0,8,3,2,0,0
Greg E,2,2,1,11,19,0,0,0
JeremyH,1,1,0,14,3,0,0,0
Karl L,4,3,1,14,22,3,0,0
Ken A,1,3,1,12,24,2,1,0
Khalid A,1,2,3,2,5,0,0,0
Kinley G,0,0,0,3,9,0,0,0
Kyle C,0,0,1,2,3,1,0,0
Lance B,0,0,0,2,2,0,0,0
LaurentA,1,1,0,4,4,0,0,0
LaurentL,2,1,1,10,1,0,1,0
M Lee,3,0,0,9,10,0,0,0
Matt O'B,2,0,2,9,4,0,0,0
Nick B,1,2,3,20,10,5,1,0
PatrickK,0,1,1,4,1,0,0,0
PatrickM,0,0,0,0,0,0,0,0
Paul M,1,0,2,3,1,1,0,0
Paul R,0,0,1,11,12,0,1,0
Ryan W,0,0,0,0,2,0,0,0
Scott G,0,0,0,2,1,0,0,0
Tait B,0,0,0,0,0,0,0,0
Tyler S,0,2,2,12,6,1,0,0
A. Miche,1,0,0,0,1,0,0,0
Arcata,3,2,0,18,31,2,2,0
B. Dunn,0,0,1,8,0,1,0,0
Baer,0,0,0,4,4,1,0,0
Becker,0,0,0,0,0,0,0,0
Campy,0,1,1,4,1,0,0,0
Ciccoron,0,0,1,1,1,0,0,0
Damiano,1,0,0,27,17,1,0,0
Davies,1,0,0,1,1,0,0,0
Digorgio,0,1,0,3,0,1,0,0
Dmitry S,0,0,0,5,3,0,0,0
Dylan S,0,0,0,7,4,0,0,0
E. Nard,1,0,4,7,11,1,0,0
E. Peck,0,2,0,17,22,2,1,0
Eckardt,0,0,0,0,0,0,0,0
Fortin,0,0,1,24,10,0,0,0
Igor,0,0,0,1,7,1,0,0
Katzenba,0,1,0,40,31,0,1,0
Lamberty,0,1,0,9,1,2,0,0
M. Esser,1,1,0,10,12,1,0,0
Martin,1,0,0,0,5,0,0,0
Masino,1,0,0,5,3,0,0,0
Mehta,4,0,0,36,5,0,1,0
N. Patel,0,1,0,8,19,0,0,0
Nugent,0,0,0,0,0,0,0,0
Pastor,1,0,0,5,4,0,0,0
Pollard,1,0,0,3,6,0,0,0
R. Brown,1,1,2,4,6,1,1,0
Reydams,1,0,1,5,5,0,1,0
S. Mott,3,2,1,22,15,0,0,0
S. Xu,0,5,0,11,44,3,0,0
Strouse,1,0,1,11,11,0,0,0
Vaughn,1,0,0,2,0,0,0,0
Weaver,0,0,1,5,7,1,0,0
Wenzel,1,0,0,2,1,0,1,0
Angele D,0,0,0,2,2,0,1,0
Beards E,0,1,0,8,6,0,0,0
Buss J,0,1,0,1,14,2,1,0
Cicion R,0,0,1,1,3,1,0,0
Cooper M,1,0,0,2,0,0,0,0
DeAmic J,1,0,3,4,1,0,0,0
Delgad F,1,0,0,4,3,1,1,0
Diatta M,1,0,0,1,1,0,0,0
Fedore M,2,1,1,15,8,1,0,0
Furdel K,0,1,0,3,14,0,0,0
Gardne A,0,0,0,1,1,0,0,0
Graber C,0,0,0,2,1,0,0,0
Hammon P,1,0,0,5,7,2,0,0
Heffer J,2,0,1,1,0,0,0,0
Kahn A,0,1,0,4,0,0,0,0
Kincai J,0,0,0,1,1,0,0,0
Mast J,0,3,0,42,59,3,0,0
May S,0,0,0,3,1,1,0,0
McMull P,1,0,1,22,28,2,0,0
Peters E,0,2,1,5,3,0,0,0
Raslan A,0,0,0,0,2,0,0,0
Repper S,1,0,0,1,0,0,0,0
Robarg J,0,0,0,3,16,0,0,0
Robin- N,0,0,1,8,5,0,0,0
Rosen L,0,0,0,1,1,0,0,0
Sheppa M,1,5,1,34,39,5,0,0
Thomas A,2,0,2,1,2,1,0,0
Towle J,1,2,1,16,17,2,2,0
Tranqu D,0,0,1,0,0,0,0,0
Tranqu V,0,0,0,0,0,0,0,0
Trimbl S,0,2,2,2,4,1,0,0
VanDus S,2,2,1,11,17,3,0,0
Vatz D,1,1,1,15,28,0,1,0
Watt O,3,4,0,15,1,3,0,0
AllenJus,1,0,1,7,3,1,0,0
AllenKir,1,1,0,9,6,1,0,0
BallMike,0,0,0,1,3,0,0,0
BodeMatt,0,0,0,5,2,1,0,0
CohenAnd,0,0,0,8,20,0,0,0
ColicchC,0,0,0,0,1,0,0,0
CretellJ,1,1,0,4,1,0,1,0
DieterBe,0,0,1,3,5,0,0,0
EllisMat,0,0,0,3,2,1,0,0
FairfaxJ,5,1,1,14,18,1,1,0
FreystaM,1,1,1,20,25,2,0,0
GreenTri,0,2,0,10,4,1,0,0
GretschR,0,0,0,1,1,0,0,0
HartzogJ,0,0,0,9,4,0,0,0
HeltonGo,3,4,1,8,6,2,0,0
JonesDav,0,0,0,0,3,0,0,0
LaviolA,0,0,0,6,2,0,0,0
LiuBob,0,1,0,37,30,0,0,0
LynchJoh,0,0,0,3,3,1,0,0
MatzukaB,0,1,0,22,0,1,0,0
McKelveA,1,0,0,3,0,0,0,0
McSherrC,0,0,0,0,3,0,0,0
MitchelT,2,2,1,11,12,1,0,0
MouwJaco,1,0,1,3,6,1,0,0
MunizCha,4,1,1,7,10,0,0,0
NethercJ,1,7,1,30,7,2,0,0
NordgreJ,0,0,0,2,1,0,0,0
PannoneM,0,0,2,6,5,1,1,0
PerryJor,0,0,0,6,2,0,0,0
PolkJake,0,0,1,4,0,0,0,0
RichardD,2,0,2,10,1,0,0,0
SaulNoah,2,4,3,27,22,1,0,0
SethuraV,0,0,0,1,2,0,0,0
SiscoSha,0,1,0,14,13,1,0,0
SmithJos,0,0,0,3,1,0,0,0
SnokeDav,0,0,0,6,7,1,0,0
TaylorAl,0,0,2,2,6,0,0,0
TaylorHu,1,1,0,6,1,0,0,0
WerkmeiR,1,0,0,2,5,0,0,0
WilliamJ,3,4,2,26,62,5,0,0
WilsonMa,0,0,0,1,0,0,0,0
Bridges,2,0,0,9,13,2,1,0
Dunn,2,2,0,15,10,0,0,0
Fontaine,0,0,0,3,5,0,0,0
Goodman,0,0,0,1,4,0,0,0
Griffin,0,1,0,1,7,2,0,0
Groth,1,1,0,17,13,1,0,0
Gutkowsk,1,2,1,13,14,1,1,0
Hall,0,0,0,1,1,0,0,0
Ham,1,2,1,32,10,1,1,0
Hume,0,3,1,14,11,2,2,0
Huppert,2,0,0,2,1,1,0,0
Ivers,1,1,0,21,2,2,0,0
Kohl,0,1,0,1,12,1,0,0
Lacy,0,1,0,3,4,0,0,0
Leggio,0,2,2,19,24,0,0,0
Milardov,0,0,1,36,11,4,1,0
Okita,3,2,0,5,37,3,0,0
Osborne,1,0,0,2,0,0,0,0
Page,1,0,1,6,1,1,0,0
Parisi,1,1,0,11,1,0,0,0
Purdy,0,2,2,0,6,0,0,0
Radlauer,2,3,1,21,4,3,0,0
Ritchie,0,0,0,2,4,0,0,0
Rubin,0,1,0,9,7,0,0,0
Slader,2,1,0,25,16,1,0,0
Slaughte,0,0,0,3,0,0,0,0
Smith,0,1,0,2,1,0,0,0
Tran,2,1,0,47,49,0,1,0
Turner,1,2,1,14,11,3,1,0
A-Grande,0,1,1,2,1,0,0,0
A-Max,1,0,0,1,12,0,0,0
A-Pan,1,0,0,2,5,1,0,0
Andrew,0,0,0,7,4,1,0,0
Antoine,2,4,0,19,14,4,1,0
Ben,0,0,0,4,8,0,0,0
Brandon,0,0,1,4,1,0,0,0
Byron,0,1,1,10,2,0,0,0
Cameron,0,0,1,1,6,0,0,0
Cody,0,2,0,3,10,4,0,0
Cullen,0,0,1,9,2,0,1,0
DaDa,0,0,0,5,4,0,0,0
Devon,1,1,1,0,3,0,0,0
Eli,1,7,0,44,23,0,0,0
Ellen,0,0,0,0,0,0,0,0
Elliott,3,5,1,14,27,0,0,0
Gina,0,0,0,1,2,0,1,0
Greenwoo,0,0,0,4,1,0,0,0
Greg,1,1,2,7,9,1,1,0
Hunter,0,0,0,1,1,0,0,0
