player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Kai,1,3,0,14,12,0,0,0
Kaplan,2,2,1,2,28,1,0,0
LaRocque,1,2,1,55,48,2,0,0
Matthew,1,0,0,4,3,1,0,0
Matty J,0,2,0,31,51,1,1,0
Muffin,0,3,1,29,10,8,0,0
Noah,1,0,0,2,2,0,0,0
Peter,0,0,0,1,0,0,0,0
Reese,0,0,0,1,1,0,0,0
Reid,1,0,0,1,0,0,0,0
Riggins,1,1,1,0,3,0,0,0
Ryan,0,0,0,0,0,0,0,0
Suds,2,1,2,17,2,0,0,0
Thomas,4,3,2,13,0,0,1,0
Wesley,0,0,0,2,3,0,0,0
Zach M,1,1,1,2,2,1,0,0
Aaron L,1,0,1,1,0,1,0,0
Alex F,0,0,2,2,4,0,0,0
Alex L,0,0,0,2,3,0,0,0
Austin B,0,3,0,30,1,1,0,0
Ben P,0,0,0,0,0,0,0,0
Brad S,0,1,1,10,2,1,0,0
Chris B,3,1,0,6,6,1,0,0
Chris Be,0,0,0,0,0,0,0,0
Cory B,0,1,0,8,9,1,0,0
David S,0,1,0,6,3,0,0,0
Eric M,0,1,0,14,8,1,0,0
Gabe W,0,1,1,2,2,0,0,0
Houst P,1,0,0,8,2,0,0,0
Jeff W,3,1,1,10,19,2,0,0
Joe R,1,1,2,3,0,1,0,0
John W,0,0,0,7,5,0,0,0
Jonny M,1,1,0,4,1,1,0,0
Kyle K,1,1,0,4,3,0,0,0
Leo P,1,0,1,2,1,1,0,0
Lloyd B,0,0,1,19,10,0,0,0
Marcus T,1,0,2,5,5,1,0,0
Matt K,1,0,1,9,30,0,0,0
Matt N,0,1,0,0,3,1,0,0
Max C,0,0,0,10,12,0,0,0
Nate C,1,0,0,1,1,1,0,0
Nate P,0,2,1,19,36,4,0,0
Peter M,0,0,0,3,5,0,0,0
Quinn B,0,1,0,4,4,0,0,0
Rhys B,0,1,1,7,12,0,0,0
Rico J,5,3,1,17,21,1,1,0
Rowen M,8,0,1,58,41,2,0,0
Ryan S,0,0,0,18,25,1,1,0
Troy H,0,0,1,11,22,0,0,0
Xavier M,0,0,0,39,20,4,1,0
Zach N,0,1,0,29,3,0,0,0
Andy,1,0,1,26,13,1,0,0
Basten,0,0,1,6,2,0,0,0
Besser,0,1,0,8,2,0,1,0
Billy,0,0,0,3,1,1,0,0
Brendan,2,2,1,18,20,3,0,0
Bubbles,1,0,1,5,0,1,0,0
Burke,1,2,0,15,1,2,0,0
Channing,0,2,0,30,11,0,1,0
Chris,0,0,0,3,11,0,0,0
Colucci,1,0,0,8,2,2,1,0
Compo,0,0,1,8,2,3,1,0
D Yu,1,1,0,27,5,0,0,0
Danny,1,0,0,1,1,0,0,0
David,0,0,0,2,1,1,0,0
Drew,0,0,0,6,2,2,0,0
Evan,1,1,0,1,15,5,1,0
Jay,1,1,1,28,38,1,0,0
Josh,0,0,0,15,1,1,0,0
Justin,1,4,5,5,3,1,1,0
Karl,0,1,0,17,19,1,0,0
Kevin,1,0,1,3,11,0,1,0
Leslie,0,0,1,7,0,1,0,0
Luis,0,1,1,2,3,0,0,0
Mark,2,1,0,2,17,1,0,0
Noah,0,0,1,1,37,0,0,0
Nolan,0,0,0,5,2,6,0,0
Parker,1,0,0,4,1,0,0,0
Pip,1,1,1,11,15,1,0,0
Rio,3,0,1,15,3,1,0,0
Ryan,1,1,0,9,2,0,0,0
Shrew,1,0,0,0,3,0,1,0
Tate,1,1,0,18,16,2,0,0
Tim,0,1,0,2,13,1,0,0
Tom,0,0,1,14,5,0,0,0
Trey,1,1,0,5,5,1,1,0
Troy,1,1,1,9,3,1,0,0
Wes,0,0,0,0,0,0,0,0
X,0,0,0,1,0,0,0,0
Yergin,1,1,0,16,10,2,0,0
Zach,0,1,0,2,2,1,1,0
Aaron S,2,1,0,6,4,1,0,0
Alex H,1,0,2,0,3,1,1,0
Cam B,4,3,0,13,18,1,1,0
Colin R,0,1,0,7,14,1,0,0
Colton S,0,0,1,0,3,0,1,0
Conner H,1,1,1,6,0,0,1,0
Connor L,0,1,0,1,5,0,0,0
Dan C,0,0,0,1,0,1,0,0
Donova T,0,1,0,8,7,1,0,0
Heath K,1,0,0,1,5,0,0,0
Jake F,0,0,0,4,2,2,0,0
Jesse J,0,0,0,2,3,0,0,0
Joey C,0,0,0,0,4,3,0,0
John J,0,1,3,0,1,0,0,0
Jon W,0,1,1,4,1,1,0,0
Josh D,0,0,0,0,1,0,0,0
Keegan N,1,4,0,30,17,1,1,0
Keenan P,0,1,0,58,40,3,0,0
Kip C,0,1,1,4,1,1,0,0
Kyle C,1,1,1,20,27,1,0,0
Levi J,2,1,1,11,8,2,0,0
Michae A,0,0,1,0,4,1,0,0
Nathan B,0,0,0,3,0,0,0,0
Nick H,0,0,2,6,12,1,1,0
Peter C,0,1,1,11,9,1,0,0
Rick G,5,1,1,10,15,0,1,0
Robbie C,1,0,1,5,1,1,0,0
Sam S,2,1,0,27,26,0,1,0
Spence L,0,0,1,2,4,1,0,0
Stephen,0,1,0,5,1,0,0,0
Terry G,0,0,0,1,2,0,0,0
Travis C,3,2,2,36,19,2,0,0
Zach Z,0,0,0,2,3,0,0,0
Bacon,0,3,1,19,11,3,0,0
Barnett,0,1,0,3,4,0,1,0
Bartholo,0,0,0,2,2,0,0,0
Beatty,1,1,0,33,34,2,1,0
Brooks,1,0,0,4,2,0,0,0
Cohen,2,2,0,4,21,1,1,0
Doi,0,3,0,11,7,1,1,0
Drum,1,0,0,1,6,0,0,0
Eder,1,0,0,1,1,0,0,0
Elbogen,4,3,0,26,6,2,0,0
Ferguson,0,0,0,1,1,1,0,0
Friedman,0,2,0,8,11,1,0,0
George,4,2,1,22,14,1,0,0
Kiyoi,1,1,1,6,5,0,0,0
Lai,0,1,0,22,15,0,0,0
Lepore,0,1,0,2,4,0,0,0
Lissner,1,3,1,7,26,2,0,0
Mazur,1,0,1,17,17,2,0,0
Mcdougal,2,3,2,9,14,1,0,0
Mcrae,0,0,0,0,0,0,0,0
Padula,1,0,0,0,5,0,0,0
Plasman,1,0,2,5,1,1,0,0
Pritchar,0,0,0,1,2,0,0,0
Ransom,1,2,0,15,12,1,0,0
Schakner,2,0,2,2,7,0,0,0
Severson,0,0,0,3,3,0,0,0
Silverma,1,0,2,3,7,1,0,0
Theodore,1,1,1,6,1,1,1,0
Theologi,0,1,1,9,5,0,1,0
Weaver,2,0,2,8,1,0,0,0
A Brown,0,0,0,18,21,1,0,0
Akyuz,0,1,0,13,5,0,0,0
Animal,1,1,0,40,11,1,0,0
Bosscher,0,1,1,12,7,1,0,0
Buddy,1,2,2,2,5,1,0,0
Camp,3,3,1,23,27,1,0,0
Coolidge,0,1,0,6,16,0,1,0
DWiseman,4,3,1,10,14,0,0,0
Drews,0,1,0,9,26,1,0,0
Graffy,1,2,0,41,29,0,0,0
Grandon,1,0,0,2,2,1,0,0
Jdub,1,0,0,10,7,2,0,0
Johnson,1,0,0,10,8,1,0,0
K Brown,1,1,0,2,16,1,0,0
KPS,2,1,2,8,4,0,0,0
Kan,0,0,0,0,2,0,0,0
Kelly,0,0,0,2,0,0,0,0
Keren,0,0,0,8,7,0,0,0
Knoche,2,0,0,5,2,0,0,0
Luo,0,1,0,4,30,0,0,0
Marty,2,0,2,5,3,0,0,0
Mason,2,0,0,3,1,0,0,0
Mawby,0,0,0,1,0,0,0,0
Meshnick,1,1,4,3,2,0,0,0
Meyer,1,0,2,3,6,0,0,0
Nelson,0,1,0,28,37,2,0,0
Poole,0,0,0,0,1,0,0,0
Pruess,0,1,2,14,10,1,0,0
RWiseman,0,0,0,4,12,0,0,0
Repper,0,0,0,3,2,0,0,0
Richgels,2,0,1,8,8,0,0,0
Shriwise,1,1,0,4,42,1,0,0
Spyro,0,0,0,0,1,0,0,0
Tucker,1,2,0,7,3,0,1,0
Weber,0,0,0,1,0,0,0,0
Weigand,0,0,0,3,3,1,0,0
Wilen,2,1,0,1,9,0,0,0
Anders C,1,0,2,3,3,2,0,0
Berry C,2,0,2,6,15,1,0,0
Bumste S,3,0,1,23,30,2,0,0
Burkha M,0,0,0,5,0,1,0,0
Cousin G,1,2,0,17,11,2,1,0
DeCler D,1,0,1,6,5,1,1,0
Duhn,0,0,0,2,2,0,0,0
Echols T,0,2,1,9,19,1,0,0
Feldma B,0,0,0,17,1,1,0,0
Groven T,0,0,1,4,1,1,0,0
Hawkin B,1,0,0,1,0,0,0,0
Johnso E,0,1,0,7,10,1,0,0
Johnso K,0,0,0,15,26,1,0,0
Jordan M,0,1,0,10,2,2,0,0
Jurek C,1,1,0,6,0,0,0,0
Kautz J,2,0,0,19,2,0,0,0
Kittle J,0,0,2,3,3,0,0,0
Klane J,1,4,0,55,37,5,0,0
Ladas N,1,0,2,1,1,0,0,0
Leonar I,1,0,2,6,2,0,0,0
Matis B,1,2,1,3,2,1,0,0
McCart M,0,0,0,0,1,0,0,0
McCutc C,1,1,2,2,6,0,0,0
Mekler W,0,1,0,14,22,1,1,0
Osgar R,2,1,0,15,35,0,1,0
Pangbu G,1,1,1,10,1,0,0,0
Polett T,1,2,0,42,70,2,1,0
Simone J,0,0,0,2,3,0,0,0
Taylor J,1,1,1,19,11,0,0,0
Taylor T,0,0,0,1,1,1,0,0
Trotte E,0,0,0,2,1,0,0,0
Tschid J,1,1,0,48,21,0,0,0
Vogt,0,0,0,2,1,0,0,0
Vohnou B,3,4,1,22,24,1,0,0
Wallin C,0,1,0,1,21,2,0,0
Weinbe C,2,2,2,5,13,1,0,0
Wood C,0,0,0,10,4,1,1,0
Andre,0,0,1,3,7,0,0,0
Big Mike,2,0,1,1,4,0,0,0
Bisson,1,0,0,2,5,0,0,0
Breton,0,1,0,2,2,0,1,0
Burden,3,2,0,10,7,3,0,0
Cabot,2,2,0,10,24,1,1,0
Ceballos,1,1,1,3,6,1,1,0
Chaouch,1,0,1,3,1,0,0,0
Charette,2,1,2,1,3,0,0,0
Faber,0,0,0,0,0,0,0,0
Gamache,1,1,0,4,6,1,1,0
Genest,1,1,1,13,28,3,0,0
Goderre,1,1,1,36,36,0,0,0
Groulx,0,0,0,0,5,1,0,0
Hibbert,3,0,1,4,4,0,1,0
Jean G,1,0,1,5,2,0,0,0
Joncas,2,0,0,5,6,1,0,0
Krump,0,0,0,1,1,0,0,0
Lemieux,0,1,1,3,4,1,1,0
Malik,3,2,0,16,8,2,1,0
Massi,0,0,0,1,2,0,1,0
Monfette,0,1,1,5,17,1,0,0
Nas,1,2,0,23,7,1,0,0
Quentin,4,1,1,10,0,1,1,0
Quinlan,2,1,0,28,18,3,0,0
Saunders,0,0,0,13,3,2,0,0
Steve,1,2,0,26,25,1,0,0
Vallee,2,0,0,16,7,1,1,0
Alongi,0,0,0,7,1,0,0,0
Avello,1,0,0,4,5,1,1,0
Badgett,0,0,2,0,2,0,0,0
Barry,1,2,1,14,13,1,0,0
Bradham,0,1,1,4,6,1,0,0
Caldwell,0,0,0,2,2,1,0,0
Calhoun,5,1,0,20,21,1,1,0
Cam S.,0,0,0,0,0,1,0,0
Carden,1,0,0,2,4,0,0,0
Conger,0,2,0,0,25,1,0,0
Cox,0,0,0,0,0,0,0,0
Dahms,0,0,0,0,0,0,0,0
Dan C,0,0,0,4,0,0,0,0
Dayton,0,0,0,0,1,0,0,0
Flowers,0,0,2,12,24,0,0,0
Hammond,0,0,0,3,2,0,0,0
Hardesty,0,1,1,9,6,1,0,0
Heacock,2,0,0,4,1,0,0,0
Jaime,1,0,2,10,5,0,0,0
Lally,0,2,1,30,22,3,0,0
Mac,3,1,1,11,75,2,0,0
Matt R.,0,0,0,1,0,0,0,0
Moore,0,1,0,1,3,1,0,0
Ortiz,1,0,1,6,3,0,0,0
Parris,5,1,1,11,11,0,0,0
Payne,0,1,0,23,9,7,0,0
Petty,0,0,0,3,4,1,0,0
Phil D.,0,1,1,1,10,2,0,0
Poulos,1,5,0,22,37,6,0,0
Russnog,1,0,0,2,0,0,0,0
Schroder,1,1,1,15,16,2,0,0
Seay,0,0,0,1,0,0,0,0
Snook,0,0,0,3,3,0,0,0
Stroble,1,0,0,6,20,1,0,0
Wilkes,1,1,1,3,0,1,0,0
Wilson,0,0,0,5,2,1,0,0
Wright,1,0,1,4,12,1,1,0
Alladi S,0,0,0,1,3,0,0,0
Alorro J,1,1,1,34,39,2,0,0
Aulett M,1,1,1,10,8,1,0,0
Babbit J,0,1,1,16,4,1,0,0
Brownl M,3,1,2,18,10,4,1,0
Doyle L,0,0,0,0,2,0,0,0
Drost M,1,2,0,13,13,1,0,0
Drost R,1,0,1,4,0,0,0,0
Garvey H,0,1,1,63,41,1,0,0
Holmes R,0,0,1,3,1,0,0,0
Isik A,0,0,0,3,1,1,0,0
Jagt B,5,4,1,31,11,4,0,0
Kalmak P,0,1,0,1,5,0,1,0
Katz B,1,6,2,20,14,3,0,0
Kittre B,3,0,0,30,15,1,0,0
Kline C,0,2,1,1,7,0,0,0
Komino T,0,0,0,0,0,0,0,0
LeMar M,0,1,1,9,7,1,0,0
Lee E,0,0,0,16,3,0,0,0
Mieser J,3,0,0,26,25,0,0,0
Ouelle J,1,0,0,2,1,0,0,0
Price J,0,0,0,9,3,0,0,0
Saffa R,0,0,0,1,1,0,0,0
Spielm B,0,0,1,3,8,0,0,0
Stanto T,0,0,0,1,1,0,0,0
Steven M,4,1,1,19,4,0,0,0
To Nori,0,0,0,0,1,0,0,0
Ward R,0,0,1,0,0,0,0,0
Weintr M,0,2,0,4,32,0,0,0
Weng F,0,1,0,4,1,0,0,0
Ye R,0,0,0,1,1,0,0,0
Zalk A,0,0,0,3,1,0,0,0
Adam O'D,1,1,0,0,14,0,0,0
Aidan H,0,0,0,0,2,0,0,0
Alec A,1,2,1,15,9,1,1,0
Andy O,0,1,2,8,13,1,0,0
Ben,0,1,0,3,2,0,1,0
Bryce R,1,1,1,5,34,1,0,0
Carson T,0,0,0,4,10,2,0,0
Colin F,0,0,0,3,4,0,0,0
David C,1,0,0,1,1,0,0,0
Derek A,0,6,0,36,38,3,1,0
Erik H,2,1,0,2,3,1,0,0
EtienneB,0,0,0,0,0,0,0,0
Geoff B,1,2,0,1,1,1,0,0
Greg E,3,4,2,16,3,1,0,0
JeremyH,2,1,1,0,3,0,0,0
Karl L,1,4,0,15,15,1,1,0
Ken A,0,1,0,10,5,1,1,0
Khalid A,1,1,1,4,6,0,0,0
Kinley G,0,0,0,8,10,0,0,0
Kyle C,1,0,1,1,4,0,0,0
Lance B,0,0,0,1,3,0,0,0
LaurentA,2,0,0,7,2,1,0,0
LaurentL,1,1,0,3,3,0,1,0
M Lee,2,1,0,8,1,0,0,0
Matt O'B,0,0,0,0,6,0,1,0
Nick B,2,1,2,12,8,2,1,0
PatrickK,0,1,1,1,0,0,0,0
PatrickM,0,0,0,0,0,0,0,0
Paul M,1,0,3,4,3,1,0,0
Paul R,2,0,0,12,8,0,1,0
Ryan W,0,0,0,0,1,0,0,0
Scott G,1,0,0,1,0,0,0,0
Tait B,0,0,0,0,0,0,0,0
Tyler S,0,1,0,15,6,1,0,0
A. Miche,0,1,0,1,2,1,0,0
Arcata,6,3,0,11,5,1,0,0
B. Dunn,0,0,1,2,0,1,1,0
Baer,0,1,0,5,3,0,0,0
Becker,0,0,0,0,0,0,0,0
Campy,0,0,0,3,3,0,1,0
Ciccoron,0,0,0,5,2,0,0,0
Damiano,1,1,1,22,21,1,0,0
Davies,1,1,0,18,13,1,0,0
Digorgio,1,0,0,0,1,1,0,0
Dmitry S,0,0,0,1,5,0,0,0
Dylan S,0,0,0,1,3,0,0,0
E. Nard,0,1,1,8,3,0,0,0
E. Peck,1,4,1,16,24,3,1,0
Eckardt,0,0,0,0,0,0,0,0
Fortin,0,1,0,29,17,1,1,0
Igor,0,1,1,3,1,0,0,0
Katzenba,1,1,1,37,11,1,0,0
Lamberty,0,1,0,2,1,0,0,0
M. Esser,1,0,1,17,6,0,0,0
Martin,0,1,0,5,7,0,0,0
Masino,1,0,1,1,8,0,0,0
Mehta,5,1,0,35,9,1,0,0
N. Patel,0,0,0,27,21,1,1,0
Nugent,0,0,0,0,0,0,0,0
Pastor,0,1,0,2,5,0,0,0
Pollard,0,0,0,4,1,2,0,0
R. Brown,0,2,0,9,3,1,1,0
Reydams,1,0,0,5,0,0,1,0
S. Mott,2,3,1,18,21,3,0,0
S. Xu,1,3,0,4,2,4,0,0
Strouse,0,0,1,3,12,0,0,0
Vaughn,0,1,1,2,1,1,0,0
Weaver,0,1,0,3,3,0,0,0
Wenzel,0,1,0,3,2,0,0,0
Angele D,1,0,0,3,2,0,0,0
Beards E,0,1,1,6,4,1,0,0
Buss J,0,0,0,4,6,1,0,0
Cicion R,1,0,0,2,1,0,0,0
Cooper M,1,0,0,1,0,0,0,0
DeAmic J,0,0,3,3,1,1,1,0
Delgad F,0,0,0,9,2,0,0,0
Diatta M,1,0,0,1,0,0,0,0
Fedore M,3,0,2,36,10,1,0,0
Furdel K,0,3,0,3,35,0,0,0
Gardne A,0,0,0,0,1,0,0,0
Graber C,3,0,0,8,8,0,0,0
Hammon P,0,1,0,1,6,2,0,0
Heffer J,1,0,0,2,0,0,0,0
Kahn A,0,1,1,0,1,2,0,0
Kincai J,0,0,0,1,0,0,0,0
Mast J,0,1,1,33,56,1,0,0
May S,1,0,1,2,2,0,0,0
McMull P,0,0,1,7,23,1,0,0
Peters E,1,0,1,10,9,0,0,0
Raslan A,0,0,0,1,2,0,0,0
Repper S,0,0,0,1,0,0,0,0
Robarg J,0,1,0,1,23,1,0,0
Robin- N,4,0,0,14,5,0,0,0
Rosen L,0,0,0,1,1,1,0,0
Sheppa M,2,4,0,37,48,5,1,0
Thomas A,1,0,3,4,8,1,0,0
Towle J,4,0,0,12,1,1,0,0
Tranqu D,0,0,0,1,1,0,0,0
Tranqu V,0,0,0,1,0,0,0,0
Trimbl S,2,1,1,14,4,0,1,0
VanDus S,1,5,3,27,10,2,0,0
Vatz D,2,1,0,4,10,1,1,0
Watt O,2,1,1,19,7,2,1,0
AllenJus,0,1,0,0,3,0,0,0
AllenKir,1,0,0,22,1,0,0,0
BallMike,0,0,0,1,2,0,0,0
BodeMatt,0,1,0,3,9,1,0,0
CohenAnd,0,2,0,3,0,1,0,0
ColicchC,0,0,0,2,0,0,0,0
CretellJ,1,1,0,0,3,1,0,0
DieterBe,1,0,1,4,6,0,0,0
EllisMat,1,0,0,1,0,0,0,0
FairfaxJ,2,1,1,18,0,0,1,0
FreystaM,0,2,0,18,7,2,1,0
GreenTri,0,0,0,4,1,0,0,0
GretschR,0,0,0,0,3,0,0,0
HartzogJ,0,0,0,2,6,0,0,0
HeltonGo,0,1,0,9,8,2,0,0
JonesDav,0,0,0,0,1,0,0,0
LaviolA,0,0,0,8,3,0,0,0
LiuBob,0,1,0,21,2,2,0,0
LynchJoh,0,0,1,4,1,0,1,0
MatzukaB,0,3,0,5,23,2,0,0
McKelveA,1,1,0,1,5,0,0,0
McSherrC,0,0,0,0,4,0,0,0
MitchelT,1,1,0,24,10,2,0,0
MouwJaco,1,1,0,0,13,1,0,0
MunizCha,0,2,0,2,1,0,0,0
NethercJ,1,9,0,71,35,3,0,0
NordgreJ,0,0,0,2,2,0,0,0
PannoneM,2,1,1,2,4,0,0,0
PerryJor,0,0,0,7,0,0,0,0
PolkJake,1,0,0,1,5,0,0,0
RichardD,0,0,0,6,3,1,0,0
SaulNoah,2,4,0,34,23,1,0,0
SethuraV,0,0,0,0,2,0,0,0
SiscoSha,3,3,0,1,1,1,0,0
SmithJos,0,0,0,2,0,0,0,0
SnokeDav,0,1,1,12,11,2,0,0
TaylorAl,0,1,0,8,12,1,0,0
TaylorHu,0,0,0,3,1,0,0,0
WerkmeiR,0,0,0,4,3,0,0,0
WilliamJ,5,1,2,60,27,3,1,0
WilsonMa,0,0,0,0,1,0,0,0
Bridges,1,1,1,11,1,2,1,0
Dunn,1,2,1,14,22,3,0,0
Fontaine,1,2,0,9,21,1,0,0
Goodman,0,0,0,3,1,0,0,0
Griffin,0,1,0,6,11,1,0,0
Groth,1,3,1,2,12,1,1,0
Gutkowsk,3,2,1,19,42,0,0,0
Hall,0,0,0,1,1,0,0,0
Ham,1,2,1,31,2,0,0,0
Hume,2,0,1,4,7,1,1,0
Huppert,1,0,0,1,0,0,0,0
Ivers,2,0,0,18,9,2,0,0
Kohl,1,0,0,5,11,0,0,0
Lacy,0,0,0,2,1,0,0,0
Leggio,1,1,1,39,35,0,1,0
Milardov,3,4,0,3,14,0,1,0
Okita,3,1,0,17,3,1,1,0
Osborne,0,0,0,3,1,0,0,0
Page,0,0,0,4,7,1,1,0
Parisi,1,0,0,2,5,0,0,0
Purdy,0,1,1,4,6,0,0,0
Radlauer,1,2,1,6,14,2,0,0
Ritchie,1,0,0,2,2,1,0,0
Rubin,0,0,0,5,11,0,0,0
Slader,2,0,1,22,17,1,1,0
Slaughte,0,0,0,0,1,0,0,0
Smith,2,0,0,2,1,0,0,0
Tran,1,0,0,38,48,1,0,0
Turner,0,1,2,6,14,1,0,0
A-Grande,0,0,0,1,5,0,1,0
A-Max,0,0,0,1,2,0,0,0
A-Pan,0,0,1,12,14,0,1,0
Andrew,2,0,0,10,9,1,0,0
Antoine,2,6,2,19,16,6,0,0
Ben,0,1,0,0,1,0,0,0
Brandon,0,1,1,1,7,0,0,0
Byron,0,3,1,26,3,1,0,0
Cameron,0,0,1,2,4,0,0,0
Cody,0,0,1,9,21,2,0,0
Cullen,0,0,1,4,3,0,0,0
DaDa,0,0,0,5,5,0,0,0
Devon,0,1,0,2,2,0,0,0
Eli,1,3,1,42,1,1,1,0
Ellen,0,0,0,0,0,0,0,0
Elliott,2,5,2,25,38,2,0,0
Gina,1,0,0,1,5,0,0,0
Greenwoo,0,0,0,4,0,0,0,0
Greg,2,3,0,9,1,0,0,0
Hunter,0,0,0,1,1,0,0,0
