player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Osgar R,4,2,0,7,39,4,0,0
Pangbu G,1,2,0,6,1,0,0,0
Polett T,0,5,1,30,81,2,0,0
Simone J,0,0,1,0,3,0,0,0
Taylor J,2,1,0,8,4,0,0,0
Taylor T,0,0,0,0,2,0,0,0
Trotte E,1,0,0,6,3,0,0,0
Tschid J,2,1,0,21,21,1,0,0
Vogt,0,0,0,1,0,0,0,0
Vohnou B,3,2,1,42,17,1,0,0
Wallin C,0,0,0,9,4,1,1,0
Weinbe C,3,3,1,47,3,1,0,0
Wood C,0,0,0,17,2,3,0,0
Andre,5,1,3,1,2,0,0,0
Big Mike,2,0,1,3,7,1,0,0
Bisson,1,0,0,11,1,0,0,0
Breton,0,0,0,3,5,0,0,0
Burden,1,1,1,19,17,1,0,0
Cabot,3,2,1,7,17,1,1,0
Ceballos,0,2,0,5,6,2,1,0
Chaouch,1,0,0,0,2,0,0,0
Charette,0,0,1,2,2,0,0,0
Faber,0,0,0,1,0,0,0,0
Gamache,0,2,0,10,13,0,1,0
Genest,2,2,1,7,22,2,0,0
Goderre,2,0,0,20,40,2,1,0
Groulx,1,0,1,7,9,0,0,0
Hibbert,1,1,0,5,3,2,1,0
Jean G,1,0,0,3,2,0,0,0
Joncas,0,1,0,4,4,1,0,0
Krump,0,0,0,0,0,0,0,0
Lemieux,1,0,0,5,4,0,0,0
Malik,0,1,0,17,12,2,0,0
Massi,0,0,0,2,0,0,0,0
Monfette,1,0,2,23,17,2,0,0
Nas,1,1,0,12,25,2,0,0
Quentin,4,2,0,19,15,3,1,0
Quinlan,3,5,1,5,14,3,0,0
Saunders,0,1,0,34,10,1,1,0
Steve,2,2,0,26,16,3,0,0
Vallee,1,1,0,15,4,1,0,0
Alongi,0,0,0,2,2,1,1,0
Avello,1,1,0,3,6,0,0,0
Badgett,1,1,0,14,1,0,0,0
Barry,2,1,1,19,11,2,0,0
Bradham,1,1,1,7,4,2,0,0
Caldwell,0,0,0,0,2,0,0,0
Calhoun,6,0,0,30,14,0,1,0
Cam S.,0,0,0,0,0,0,0,0
Carden,0,0,1,7,5,0,0,0
Conger,0,1,0,13,4,2,0,0
Cox,0,0,1,0,0,0,0,0
Dahms,0,0,0,0,0,0,0,0
Dan C,0,0,0,1,0,0,0,0
Dayton,0,0,0,1,4,0,0,0
Flowers,1,0,1,14,10,1,0,0
Hammond,1,0,0,2,1,0,0,0
Hardesty,1,1,0,20,3,0,0,0
Heacock,1,0,0,2,0,0,0,0
Jaime,3,1,1,5,10,0,0,0
Lally,0,5,0,76,58,2,0,0
Mac,4,1,1,37,21,2,0,0
Matt R.,0,0,0,1,0,0,0,0
Moore,0,0,0,2,0,1,0,0
Ortiz,1,0,0,3,1,0,0,0
Parris,3,1,1,12,5,1,1,0
Payne,1,3,0,5,16,5,0,0
Petty,0,0,0,4,3,1,0,0
Phil D.,1,1,1,9,3,1,0,0
Poulos,0,3,0,72,50,7,0,0
Russnog,1,0,0,0,3,0,0,0
Schroder,2,1,1,9,5,1,0,0
Seay,0,0,0,1,0,0,0,0
Snook,0,0,0,0,1,0,1,0
Stroble,0,0,0,10,45,0,0,0
Wilkes,0,1,1,0,0,0,0,0
Wilson,0,0,0,4,5,1,0,0
Wright,1,0,0,10,4,0,0,0
Alladi S,0,1,0,1,2,1,0,0
Alorro J,1,2,1,28,4,3,0,0
Aulett M,1,1,0,4,7,0,0,0
Babbit J,1,1,4,8,14,1,0,0
Brownl M,1,2,1,6,3,1,0,0
Doyle L,0,0,0,0,0,0,0,0
Drost M,2,1,3,10,9,1,1,0
Drost R,0,1,0,5,5,0,0,0
Garvey H,2,3,1,42,34,2,0,0
Holmes R,0,0,1,4,2,0,0,0
Isik A,0,1,0,1,4,2,0,0
Jagt B,2,1,0,25,22,2,0,0
Kalmak P,0,0,0,1,4,0,0,0
Katz B,3,2,2,26,10,0,0,0
Kittre B,3,1,1,25,38,1,0,0
Kline C,1,1,0,2,10,1,0,0
Komino T,0,0,0,1,0,0,0,0
LeMar M,0,2,1,10,12,1,0,0
Lee E,0,0,0,2,8,0,0,0
Mieser J,3,0,1,29,10,0,0,0
Ouelle J,0,0,0,4,1,0,0,0
Price J,0,0,0,1,4,1,0,0
Saffa R,0,0,0,1,0,0,0,0
Spielm B,0,0,0,2,9,0,0,0
Stanto T,1,1,1,1,2,0,0,0
Steven M,3,0,0,3,10,0,0,0
To Nori,0,0,0,2,0,0,0,0
Ward R,2,1,0,1,3,0,0,0
Weintr M,0,2,0,2,11,1,0,0
Weng F,0,0,0,1,3,1,0,0
Ye R,0,0,0,0,0,0,0,0
Zalk A,0,0,0,1,3,0,0,0
Adam O'D,0,1,1,20,6,0,1,0
Aidan H,0,1,1,0,1,0,0,0
Alec A,10,3,2,21,18,0,1,0
Andy O,1,1,1,20,10,1,0,0
Ben,0,0,1,1,2,0,0,0
Bryce R,1,1,1,18,4,0,0,0
Carson T,1,0,0,7,1,1,0,0
Colin F,0,0,0,1,2,0,0,0
David C,0,0,0,1,1,0,0,0
Derek A,1,6,1,40,47,3,0,0
Erik H,1,0,0,5,2,1,0,0
EtienneB,0,0,0,0,0,0,0,0
Geoff B,0,2,0,7,5,2,0,0
Greg E,2,4,1,24,5,3,1,0
JeremyH,0,1,1,4,9,2,0,0
Karl L,1,4,1,38,21,1,0,0
Ken A,2,3,0,13,9,0,1,0
Khalid A,1,0,0,5,1,1,0,0
Kinley G,0,0,0,0,4,0,0,0
Kyle C,1,0,0,3,2,0,0,0
Lance B,0,0,0,0,2,0,0,0
LaurentA,1,0,0,0,2,1,0,0
LaurentL,0,1,0,4,11,1,0,0
M Lee,3,0,0,2,15,0,0,0
Matt O'B,3,1,2,1,4,2,0,0
Nick B,2,2,2,9,7,3,1,0
PatrickK,0,0,1,3,5,0,0,0
PatrickM,0,0,0,0,0,0,0,0
Paul M,2,1,1,0,1,1,0,0
Paul R,1,1,2,8,7,0,1,0
Ryan W,0,0,0,1,2,0,0,0
Scott G,2,0,0,1,1,0,0,0
Tait B,0,0,0,0,0,0,0,0
Tyler S,0,0,0,10,5,2,0,0
A. Miche,0,0,0,1,2,0,0,0
Arcata,1,2,1,8,12,2,1,0
B. Dunn,0,0,1,2,0,2,0,0
Baer,0,1,0,5,9,1,0,0
Becker,0,0,0,0,0,0,0,0
Campy,0,0,0,5,3,1,0,0
Ciccoron,1,0,0,3,4,0,0,0
Damiano,2,1,0,5,37,1,0,0
Davies,1,1,0,24,29,0,0,0
Digorgio,0,2,0,1,0,1,0,0
Dmitry S,0,0,0,3,3,0,0,0
Dylan S,0,0,0,3,5,0,0,0
E. Nard,1,1,0,9,6,2,0,0
E. Peck,3,0,2,23,3,4,0,0
Eckardt,0,0,0,0,0,0,0,0
Fortin,0,1,0,6,1,0,1,0
Igor,0,1,0,3,3,0,0,0
Katzenba,0,0,0,21,44,0,1,0
Lamberty,0,1,0,3,14,0,0,0
M. Esser,0,1,1,13,9,1,1,0
Martin,1,1,1,10,3,0,0,0
Masino,0,0,0,0,3,0,0,0
Mehta,9,2,0,21,18,1,0,0
N. Patel,1,1,1,4,24,1,1,0
Nugent,0,0,0,0,0,0,0,0
Pastor,0,1,0,1,3,0,0,0
Pollard,1,0,1,5,2,0,0,0
R. Brown,1,0,1,3,0,1,0,0
Reydams,2,0,1,5,2,0,1,0
S. Mott,4,3,2,34,39,2,1,0
S. Xu,1,5,0,28,32,2,0,0
Strouse,1,1,0,14,2,0,0,0
Vaughn,1,0,0,2,1,0,0,0
Weaver,0,0,0,3,7,1,0,0
Wenzel,1,0,0,1,3,0,0,0
Angele D,0,0,0,4,3,0,0,0
Beards E,0,1,2,10,1,1,1,0
Buss J,0,1,1,7,15,1,0,0
Cicion R,0,0,1,4,2,0,1,0
Cooper M,1,0,0,1,0,0,0,0
DeAmic J,1,0,2,2,1,1,1,0
Delgad F,0,1,0,5,1,0,0,0
Diatta M,0,0,0,2,1,0,0,0
Fedore M,1,1,1,9,15,1,0,0
Furdel K,0,1,1,27,31,2,1,0
Gardne A,0,0,0,1,1,0,0,0
Graber C,1,1,0,3,2,0,0,0
Hammon P,0,1,0,3,30,1,0,0
Heffer J,1,0,0,1,2,0,0,0
Kahn A,1,0,1,1,2,1,0,0
Kincai J,0,0,1,1,1,0,0,0
Mast J,1,5,0,23,34,5,0,0
May S,0,1,0,1,1,0,0,0
McMull P,0,1,0,11,17,2,0,0
Peters E,0,0,1,4,4,1,0,0
Raslan A,0,0,0,2,0,0,0,0
Repper S,1,0,0,1,0,0,0,0
Robarg J,0,0,0,4,3,2,0,0
Robin- N,2,1,0,5,16,0,0,0
Rosen L,0,0,0,0,0,0,0,0
Sheppa M,4,4,0,31,39,2,1,0
Thomas A,0,0,0,3,4,0,0,0
Towle J,3,1,1,18,8,0,1,0
Tranqu D,0,0,0,0,1,0,0,0
Tranqu V,0,0,0,0,1,0,0,0
Trimbl S,0,1,0,30,4,2,0,0
VanDus S,2,4,2,30,49,1,0,0
Vatz D,1,0,0,14,25,1,0,0
Watt O,4,2,0,19,2,0,1,0
AllenJus,1,0,1,17,5,0,0,0
AllenKir,0,1,0,4,3,1,0,0
BallMike,0,0,0,0,4,0,0,0
BodeMatt,0,0,2,3,6,0,0,0
CohenAnd,0,2,0,16,6,0,0,0
ColicchC,0,0,0,1,3,0,0,0
CretellJ,0,1,1,4,8,1,0,0
DieterBe,1,0,0,2,6,0,0,0
EllisMat,1,0,0,7,5,1,0,0
FairfaxJ,1,0,1,3,1,0,0,0
FreystaM,5,1,3,24,3,2,0,0
GreenTri,0,0,0,1,1,2,0,0
GretschR,0,0,0,1,1,0,0,0
HartzogJ,1,0,0,0,6,0,0,0
HeltonGo,2,4,1,10,12,1,0,0
JonesDav,0,0,0,5,4,0,0,0
LaviolA,1,0,0,14,9,0,0,0
LiuBob,0,3,0,46,33,1,0,0
LynchJoh,0,0,1,1,3,0,0,0
MatzukaB,1,0,0,48,35,1,0,0
McKelveA,1,0,1,5,2,1,0,0
McSherrC,0,0,0,0,3,0,0,0
MitchelT,5,2,0,8,1,1,0,0
MouwJaco,1,2,0,6,14,1,0,0
MunizCha,2,2,0,1,4,1,0,0
NethercJ,0,3,1,15,2,3,0,0
NordgreJ,0,0,0,2,1,0,0,0
PannoneM,1,0,1,3,3,0,0,0
PerryJor,0,0,0,7,3,0,0,0
PolkJake,1,1,0,0,0,0,0,0
RichardD,0,0,3,2,10,0,0,0
SaulNoah,0,1,1,7,24,2,1,0
SethuraV,0,0,0,1,1,0,0,0
SiscoSha,3,1,1,17,3,2,0,0
SmithJos,0,0,0,4,1,0,0,0
SnokeDav,1,1,1,5,5,1,0,0
TaylorAl,0,0,0,28,9,1,0,0
TaylorHu,1,1,0,0,2,0,0,0
WerkmeiR,0,0,0,2,1,1,0,0
WilliamJ,1,3,1,46,55,1,1,0
WilsonMa,0,0,0,0,1,0,0,0
Bridges,1,2,0,15,11,1,0,0
Dunn,3,2,0,20,25,0,0,0
Fontaine,1,2,0,3,22,1,0,0
Goodman,0,0,0,3,0,0,0,0
Griffin,1,1,1,6,13,0,0,0
Groth,1,1,2,1,9,1,0,0
Gutkowsk,1,0,1,3,16,1,1,0
Hall,0,0,0,0,2,0,0,0
Ham,5,0,0,14,7,1,0,0
Hume,2,2,1,13,16,2,1,0
Huppert,2,0,1,8,2,0,0,0
Ivers,2,3,0,14,10,0,0,0
Kohl,0,1,0,7,6,0,0,0
Lacy,1,0,1,2,1,0,0,0
Leggio,0,1,1,43,2,1,1,1
Milardov,1,0,2,29,8,2,0,0
Okita,3,1,0,26,4,1,0,0
Osborne,1,0,0,1,2,0,0,0
Page,1,0,2,1,1,0,0,0
Parisi,0,0,0,10,2,0,0,0
Purdy,0,1,0,4,4,0,0,0
Radlauer,1,2,1,16,10,1,0,0
Ritchie,0,0,0,1,3,0,0,0
Rubin,0,0,0,7,6,0,0,0
Slader,1,1,0,8,15,1,0,0
Slaughte,0,0,0,1,1,0,0,0
Smith,1,0,0,0,1,0,0,0
Tran,0,4,0,28,32,1,1,0
Turner,2,0,2,18,1,1,0,0
A-Grande,0,1,0,1,3,0,1,0
A-Max,0,1,0,6,4,1,0,0
A-Pan,0,1,0,12,11,2,2,0
Andrew,0,1,1,2,11,0,1,0
Antoine,1,4,1,27,27,3,2,0
Ben,0,0,0,7,6,0,0,0
Brandon,1,0,0,5,15,0,0,0
Byron,1,2,2,34,4,0,0,0
Cameron,0,0,0,3,0,0,0,0
Cody,1,2,0,14,27,1,0,0
Cullen,2,0,0,6,1,0,0,0
DaDa,0,1,0,1,0,1,0,0
Devon,1,0,1,2,1,0,0,0
Eli,1,4,0,9,87,1,1,0
Ellen,0,0,0,0,0,0,0,0
Elliott,1,5,0,46,102,4,0,0
Gina,1,0,0,5,2,0,0,0
Greenwoo,0,0,0,4,6,1,0,0
Greg,4,0,0,17,7,1,0,0
Hunter,0,0,0,1,0,0,1,0
