player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Ben P,0,0,0,2,2,0,0,0
Brad S,0,1,1,7,9,2,0,0
Chris B,6,1,0,4,0,1,0,0
Chris Be,0,0,0,0,0,0,0,0
Cory B,0,1,1,5,24,1,0,0
David S,0,0,0,14,6,1,0,0
Eric M,2,0,0,1,12,1,0,0
Gabe W,1,1,2,1,3,0,0,0
Houst P,0,1,0,0,1,0,0,0
Jeff W,4,0,1,7,11,0,0,0
Joe R,0,1,1,1,3,0,0,0
John W,0,1,0,5,4,0,0,0
Jonny M,1,1,0,9,1,0,0,0
Kyle K,0,1,0,7,12,0,1,0
Leo P,0,0,1,1,1,1,0,0
Lloyd B,1,2,0,44,21,1,0,0
Marcus T,2,2,1,28,19,1,0,0
Matt K,2,3,1,11,11,1,1,0
Matt N,0,0,0,1,7,0,0,0
Max C,1,1,0,3,19,1,0,0
Nate C,1,0,0,11,18,1,1,0
Nate P,1,0,1,4,23,1,0,0
Peter M,0,0,0,2,3,0,0,0
Quinn B,3,0,0,4,6,0,0,0
Rhys B,1,2,1,2,3,2,0,0
Rico J,4,2,2,3,21,3,1,0
Rowen M,6,7,0,32,18,2,1,0
Ryan S,0,1,1,20,32,0,0,0
Troy H,1,1,2,7,14,0,1,0
Xavier M,2,1,1,14,13,2,0,0
Zach N,1,1,0,10,35,1,1,0
Andy,0,0,1,9,6,1,0,0
Basten,1,0,1,16,2,1,0,0
Besser,0,0,0,23,11,2,1,0
Billy,0,0,0,1,1,0,0,0
Brendan,1,3,0,18,24,1,0,0
Bubbles,1,1,0,2,3,1,0,0
Burke,2,4,1,4,2,1,1,0
Channing,1,0,1,32,9,0,1,0
Chris,1,0,0,2,2,0,0,0
Colucci,0,0,0,13,5,2,0,0
Compo,0,1,1,8,5,4,0,0
D Yu,1,1,0,15,12,2,0,0
Danny,0,0,0,10,4,0,0,0
David,0,0,0,3,1,1,0,0
Drew,0,0,0,14,7,1,0,0
Evan,0,1,1,4,12,2,1,0
Jay,1,1,0,26,32,2,0,0
Josh,0,0,0,38,16,1,0,0
Justin,3,0,2,13,10,0,1,0
Karl,0,3,1,0,0,4,1,0
Kevin,1,0,1,10,4,1,0,0
Leslie,0,0,1,2,4,1,1,0
Luis,1,0,1,6,2,0,0,0
Mark,2,1,0,5,1,2,0,0
Noah,0,2,1,13,32,2,0,0
Nolan,0,0,0,2,3,0,0,0
Parker,0,2,1,15,24,0,0,0
Pip,1,0,2,5,32,1,0,0
Rio,2,1,0,19,6,0,1,0
Ryan,0,0,0,6,6,0,0,0
Shrew,1,1,0,2,2,0,0,0
Tate,5,2,0,26,19,4,1,0
Tim,0,1,1,12,1,0,0,0
Tom,0,0,1,2,6,0,0,0
Trey,0,1,0,14,10,1,1,0
Troy,0,1,1,1,3,1,0,0
Wes,0,0,0,0,0,0,0,0
X,0,0,1,3,4,0,0,0
Yergin,0,1,1,17,7,0,0,0
Zach,0,0,0,4,5,2,0,0
Aaron S,1,1,1,12,3,2,0,0
Alex H,1,2,1,8,2,1,0,0
Cam B,3,2,1,25,15,0,0,0
Colin R,2,0,1,5,11,2,0,0
Colton S,0,0,0,2,4,1,0,0
Conner H,1,1,1,2,2,0,1,0
Connor L,0,0,0,4,0,0,0,0
Dan C,0,0,1,1,1,0,0,0
Donova T,0,3,0,8,16,0,0,0
Heath K,0,0,1,2,3,0,0,0
Jake F,0,1,2,0,3,0,0,0
Jesse J,0,0,1,0,1,0,0,0
Joey C,1,0,1,0,0,1,0,0
John J,2,0,1,3,5,0,0,0
Jon W,2,2,0,1,2,1,1,0
Josh D,0,0,0,0,1,0,0,0
Keegan N,1,2,0,5,32,2,0,0
Keenan P,0,9,0,20,40,2,0,0
Kip C,1,0,2,4,2,0,0,0
Kyle C,0,1,0,13,20,3,0,0
Levi J,0,1,1,4,25,4,1,0
Michae A,0,0,1,7,3,0,0,0
Nathan B,0,0,0,2,1,0,0,0
Nick H,0,1,2,9,4,1,0,0
Peter C,1,2,1,9,6,0,1,0
Rick G,0,3,2,8,4,0,1,0
Robbie C,1,0,0,3,1,0,1,0
Sam S,2,1,0,38,6,0,0,0
Spence L,1,0,1,5,2,0,0,0
Stephen,0,1,0,2,5,0,0,0
Terry G,0,0,0,4,1,0,0,0
Travis C,1,2,1,3,50,3,0,0
Zach Z,1,0,0,0,5,1,0,0
Bacon,1,3,1,21,18,1,0,0
Barnett,0,0,0,4,4,0,0,0
Bartholo,0,0,0,2,1,0,0,0
Beatty,1,2,1,4,41,2,0,0
Brooks,2,0,0,0,19,0,0,0
Cohen,5,6,0,16,9,2,1,0
Doi,1,1,1,7,6,2,0,0
Drum,1,0,0,3,2,0,0,0
Eder,1,0,0,3,2,0,0,0
Elbogen,3,1,0,12,17,0,1,0
Ferguson,1,0,0,4,2,1,0,0
Friedman,1,1,1,4,11,3,0,0
George,6,2,1,5,14,1,0,0
Kiyoi,0,0,0,1,12,1,0,0
Lai,0,0,0,22,16,0,0,0
Lepore,1,1,1,5,2,0,1,0
Lissner,1,1,0,10,7,2,0,0
Mazur,0,3,0,19,31,1,1,0
Mcdougal,3,2,0,17,5,1,1,0
Mcrae,0,0,0,0,0,0,0,0
Padula,1,1,0,0,1,0,0,0
Plasman,0,0,2,1,0,1,0,0
Pritchar,0,0,0,1,2,0,0,0
Ransom,1,0,2,7,8,2,0,0
Schakner,1,0,1,8,6,1,0,0
Severson,2,1,2,3,11,0,0,0
Silverma,0,1,4,4,6,1,0,0
Theodore,7,0,1,16,6,1,2,0
Theologi,0,1,1,11,7,1,0,0
Weaver,0,1,0,7,10,1,1,0
A Brown,0,0,0,4,11,1,0,0
Akyuz,0,1,1,7,10,1,0,0
Animal,0,1,0,34,16,2,0,0
Bosscher,0,1,1,12,18,1,0,0
Buddy,1,2,0,0,2,0,0,0
Camp,2,3,1,28,21,1,1,0
Coolidge,1,1,0,3,8,1,1,0
DWiseman,0,2,0,5,5,3,1,0
Drews,0,0,1,27,0,1,0,0
Graffy,5,2,1,13,5,0,0,0
Grandon,0,0,1,1,2,0,0,0
Jdub,1,1,0,11,12,0,0,0
Johnson,1,1,0,1,2,0,2,0
K Brown,2,4,0,6,52,2,0,0
KPS,2,0,3,8,11,1,0,0
Kan,0,0,0,1,0,0,0,0
Kelly,2,0,1,1,1,0,0,0
Keren,0,0,0,3,19,0,0,0
Knoche,1,0,1,4,4,1,1,0
Luo,0,0,0,25,9,3,0,0
Marty,1,1,3,4,1,0,0,0
Mason,1,0,0,3,0,0,0,0
Mawby,0,0,1,0,0,0,0,0
Meshnick,3,0,0,1,2,1,0,0
Meyer,0,0,1,1,5,0,0,0
Nelson,2,2,0,7,29,2,0,0
Poole,0,0,1,1,0,0,0,0
Pruess,0,2,1,14,15,1,0,0
RWiseman,0,0,0,1,20,0,0,0
Repper,1,1,1,2,2,0,0,0
Richgels,3,0,1,3,13,0,0,0
Shriwise,2,3,1,55,21,0,0,0
Spyro,0,0,0,0,0,0,0,0
Tucker,1,0,0,1,2,0,0,0
Weber,1,0,0,6,1,0,0,0
Weigand,2,0,0,12,5,1,0,0
Wilen,0,0,0,8,3,0,1,0
Anders C,0,0,1,4,5,0,0,0
Berry C,0,2,3,11,2,0,0,0
Bumste S,2,0,1,1,30,0,0,0
Burkha M,0,0,0,7,0,0,0,0
Cousin G,0,5,2,11,23,1,1,0
DeCler D,0,1,0,6,0,1,1,0
Duhn,0,0,0,0,2,0,0,0
Echols T,0,0,0,2,9,0,0,0
Feldma B,0,1,0,11,12,2,0,0
Groven T,0,1,1,1,7,1,1,0
Hawkin B,0,0,0,1,1,0,0,0
Johnso E,0,1,0,2,11,0,0,0
Johnso K,1,0,0,15,12,1,0,0
Jordan M,1,0,0,11,9,1,1,0
Jurek C,1,0,0,6,1,0,0,0
Kautz J,0,0,0,5,4,0,0,0
Kittle J,1,0,2,5,1,1,0,0
Klane J,2,5,1,42,59,3,0,0
Ladas N,1,1,2,6,4,1,0,0
Leonar I,2,1,1,4,2,0,0,0
Matis B,1,1,1,3,2,1,0,0
McCart M,0,0,0,2,1,1,0,0
McCutc C,0,0,1,7,4,0,0,0
Mekler W,1,1,1,6,13,0,0,0
Osgar R,0,3,1,36,16,1,1,0
Pangbu G,0,1,1,5,9,0,0,0
Polett T,0,2,0,95,11,2,0,0
Simone J,0,1,0,1,5,1,0,0
Taylor J,3,1,0,6,13,0,0,0
Taylor T,0,0,0,1,1,1,0,0
Trotte E,0,0,0,1,3,0,0,0
Tschid J,1,1,0,30,36,1,0,0
Vogt,0,0,0,0,2,0,0,0
Vohnou B,1,1,0,10,9,3,1,0
Wallin C,1,0,0,7,2,1,0,0
Weinbe C,2,2,1,15,24,1,0,0
Wood C,0,0,0,2,4,1,0,0
Andre,0,1,1,5,2,0,0,0
Big Mike,2,0,3,4,4,1,0,0
Bisson,0,0,1,0,1,0,0,0
Breton,0,0,0,0,1,0,0,0
Burden,3,1,0,25,27,1,0,0
Cabot,1,6,1,8,12,2,0,0
Ceballos,1,1,2,10,3,1,1,0
Chaouch,0,0,1,4,2,0,1,0
Charette,1,0,2,3,1,0,0,0
Faber,0,0,0,1,0,0,0,0
Gamache,0,1,1,8,12,1,1,0
Genest,2,2,0,6,15,2,1,0
Goderre,1,3,0,14,34,3,0,0
Groulx,1,2,0,2,3,1,0,0
Hibbert,2,1,0,1,3,1,0,0
Jean G,1,0,1,2,2,0,0,0
Joncas,1,0,2,1,7,0,0,0
Krump,0,0,0,0,1,0,0,0
Lemieux,0,2,1,3,9,0,0,0
Malik,0,1,1,13,4,2,0,0
Massi,0,0,0,1,1,0,0,0
Monfette,0,1,1,8,16,2,0,0
Nas,2,2,0,29,10,0,0,0
Quentin,3,0,0,14,24,2,0,0
Quinlan,0,3,0,17,7,5,0,0
Saunders,0,0,0,34,3,1,0,0
Steve,1,7,2,50,38,3,0,0
Vallee,1,1,0,15,12,1,0,0
Alongi,1,1,2,1,3,1,0,0
Avello,1,0,1,9,4,1,0,0
Badgett,1,1,1,4,0,0,1,0
Barry,1,2,3,27,3,1,1,0
Bradham,0,1,0,1,5,1,0,0
Caldwell,0,0,0,1,2,1,0,0
Calhoun,4,0,0,20,10,0,0,0
Cam S.,0,0,0,1,1,0,0,0
Carden,1,0,2,3,0,0,0,0
Conger,0,1,0,3,3,1,0,0
Cox,1,0,0,0,2,0,0,0
Dahms,0,0,0,1,0,0,0,0
Dan C,0,0,0,2,0,0,0,0
Dayton,0,0,0,1,4,0,0,0
Flowers,0,0,0,9,36,2,0,0
Hammond,0,0,0,1,2,0,0,0
Hardesty,1,1,3,7,3,1,0,0
Heacock,1,0,0,4,7,0,0,0
Jaime,2,1,1,17,8,0,0,0
Lally,1,4,1,36,17,3,0,0
Mac,1,5,2,26,33,0,0,0
Matt R.,0,0,0,2,1,0,1,0
Moore,0,0,0,2,1,1,0,0
Ortiz,0,0,0,2,0,2,0,0
Parris,2,0,1,2,8,0,0,0
Payne,0,2,0,20,10,1,0,0
Petty,0,0,0,4,2,0,0,0
Phil D.,0,1,1,5,19,1,0,0
Poulos,1,6,0,51,31,3,0,0
Russnog,1,0,0,0,1,0,0,0
Schroder,2,2,1,24,33,3,3,0
Seay,0,0,2,0,1,0,0,0
Snook,0,0,0,2,2,0,0,0
Stroble,0,1,0,20,7,2,0,0
Wilkes,0,1,1,3,4,0,1,0
Wilson,0,0,0,4,3,0,0,0
Wright,2,2,0,14,3,1,0,0
Alladi S,0,1,0,3,5,0,0,0
Alorro J,1,2,1,36,38,3,1,0
Aulett M,0,2,1,9,22,0,0,0
Babbit J,4,0,1,11,6,1,0,0
Brownl M,3,2,0,15,1,0,0,0
Doyle L,0,0,0,2,2,0,0,0
Drost M,2,1,2,15,14,1,1,0
Drost R,3,0,1,1,6,0,0,0
Garvey H,0,2,0,62,41,0,0,0
Holmes R,0,1,0,2,4,0,0,0
Isik A,0,0,0,7,1,0,0,0
Jagt B,6,6,1,6,26,4,0,0
Kalmak P,0,0,0,1,0,0,0,0
Katz B,0,4,1,6,36,1,0,0
Kittre B,4,1,0,2,35,1,1,0
Kline C,1,0,0,8,10,0,0,0
Komino T,0,0,0,1,0,0,0,0
LeMar M,0,1,0,4,22,0,0,0
Lee E,0,0,0,5,3,1,0,0
Mieser J,3,3,1,23,24,1,0,0
Ouelle J,0,0,0,1,1,0,0,0
Price J,0,0,0,5,1,0,0,0
Saffa R,0,0,0,0,0,0,0,0
Spielm B,0,0,0,8,2,0,0,0
Stanto T,0,0,1,3,2,0,0,0
Steven M,2,0,0,15,5,0,1,0
To Nori,1,0,0,0,0,0,0,0
Ward R,1,0,0,3,2,0,0,0
Weintr M,0,4,1,11,0,0,0,0
Weng F,0,0,0,3,5,0,0,0
Ye R,0,0,0,0,0,0,0,0
Zalk A,0,0,0,2,1,0,0,0
Adam O'D,0,1,0,11,8,0,1,0
Aidan H,0,0,1,4,2,0,0,0
Alec A,6,1,1,11,17,1,1,0
Andy O,1,1,1,6,6,1,0,0
Ben,0,0,0,1,0,0,0,0
Bryce R,0,2,1,14,12,2,1,0
Carson T,0,1,1,3,1,1,0,0
Colin F,0,0,0,2,2,0,0,0
David C,0,0,0,1,2,0,0,0
Derek A,0,8,1,40,54,3,0,0
Erik H,0,0,0,7,2,1,0,0
EtienneB,0,0,0,1,0,0,0,0
Geoff B,0,1,1,2,8,1,0,0
Greg E,3,1,1,28,22,1,0,0
JeremyH,1,1,1,4,12,2,0,0
Karl L,4,4,1,21,4,0,1,0
Ken A,1,1,1,21,13,0,1,0
Khalid A,1,1,0,0,1,0,0,0
Kinley G,1,1,0,2,12,1,0,0
Kyle C,1,1,2,0,2,1,0,0
Lance B,0,0,0,1,0,0,1,0
LaurentA,1,0,0,3,0,0,0,0
LaurentL,1,0,1,4,6,1,0,0
M Lee,1,1,0,10,8,0,0,0
Matt O'B,0,0,2,2,1,0,1,0
Nick B,2,0,3,8,16,1,2,0
PatrickK,0,1,1,1,4,0,0,0
PatrickM,0,0,0,0,0,0,0,0
Paul M,1,0,1,2,0,0,0,0
Paul R,2,1,1,8,13,2,1,0
Ryan W,0,0,0,2,0,0,0,0
Scott G,1,0,0,1,1,0,0,0
Tait B,0,0,0,0,0,0,0,0
Tyler S,1,2,1,4,13,2,0,0
A. Miche,0,0,0,3,1,0,0,0
Arcata,1,1,3,17,38,1,0,0
B. Dunn,0,0,1,4,1,2,0,0
Baer,0,0,0,1,6,1,0,0
Becker,0,0,0,0,0,0,0,0
Campy,0,0,0,4,3,0,0,0
Ciccoron,0,0,1,4,2,0,0,0
Damiano,0,1,0,23,13,4,1,0
Davies,1,0,0,5,10,1,0,0
Digorgio,1,1,0,2,1,0,0,0
Dmitry S,0,0,0,2,3,0,0,0
Dylan S,0,0,0,3,7,0,0,0
E. Nard,2,1,2,6,3,1,1,0
E. Peck,1,2,0,1,3,1,2,0
Eckardt,0,0,0,0,0,0,0,0
Fortin,0,2,0,12,19,2,0,0
Igor,1,0,1,2,1,1,0,0
Katzenba,1,1,0,18,46,1,0,0
Lamberty,0,0,0,6,9,2,0,0
M. Esser,0,0,3,9,3,1,1,0
Martin,0,0,0,1,2,0,0,0
Masino,0,1,1,5,3,0,1,0
Mehta,2,1,1,20,15,2,1,0
N. Patel,0,3,1,2,8,0,1,0
Nugent,0,0,0,0,0,0,0,0
Pastor,1,0,0,2,6,0,0,0
Pollard,1,0,0,5,2,1,0,0
R. Brown,2,0,1,6,2,0,1,0
Reydams,1,0,0,2,2,0,0,0
S. Mott,3,3,3,33,37,3,0,0
S. Xu,1,5,0,22,27,5,0,0
Strouse,0,0,1,7,5,0,0,0
Vaughn,2,0,0,2,1,0,0,0
Weaver,0,0,0,8,4,0,0,0
Wenzel,0,0,0,3,1,0,0,0
Angele D,0,0,0,4,1,0,1,0
Beards E,4,0,0,9,9,1,1,0
Buss J,0,0,1,4,8,3,0,0
Cicion R,0,0,0,2,1,1,0,0
Cooper M,0,0,0,1,1,0,0,0
DeAmic J,0,0,1,3,2,0,1,0
Delgad F,0,0,0,7,4,1,0,0
Diatta M,0,0,0,1,1,0,0,0
Fedore M,1,0,0,25,20,2,0,0
Furdel K,1,2,0,23,31,2,0,0
Gardne A,0,0,0,1,0,0,0,0
Graber C,2,1,0,2,2,0,0,0
Hammon P,1,1,0,4,0,0,0,0
Heffer J,1,0,1,0,1,0,1,0
Kahn A,0,0,1,4,5,1,0,0
Kincai J,0,0,0,0,0,0,0,0
Mast J,1,3,1,81,27,1,0,0
May S,1,0,0,1,3,0,0,0
McMull P,1,1,1,10,23,2,0,0
Peters E,0,1,1,20,1,2,0,0
Raslan A,0,1,0,1,2,0,0,0
Repper S,1,0,0,1,0,0,0,0
Robarg J,0,1,0,3,0,0,1,0
Robin- N,1,0,0,0,0,1,0,0
Rosen L,0,0,0,1,3,0,0,0
Sheppa M,0,7,1,50,11,10,0,0
Thomas A,1,1,1,9,4,0,0,0
Towle J,1,0,1,3,13,1,1,0
Tranqu D,0,0,1,0,1,0,0,0
Tranqu V,1,0,0,0,0,0,0,0
Trimbl S,1,3,1,11,13,0,0,0
VanDus S,2,5,1,39,17,1,1,0
Vatz D,6,2,0,28,27,2,1,0
Watt O,3,4,1,6,1,2,0,0
AllenJus,0,0,1,8,9,1,0,0
AllenKir,3,0,0,18,31,1,0,0
BallMike,0,0,0,2,4,0,0,0
BodeMatt,0,0,1,4,7,0,0,0
CohenAnd,0,1,0,17,9,0,0,0
ColicchC,0,0,0,2,2,0,0,0
CretellJ,2,0,0,2,1,1,1,0
DieterBe,3,0,1,5,2,0,0,0
EllisMat,1,0,0,3,0,0,0,0
FairfaxJ,0,1,1,10,3,0,0,0
FreystaM,4,4,0,13,6,2,1,0
GreenTri,0,1,0,3,10,0,0,0
GretschR,0,0,0,1,2,0,0,0
HartzogJ,1,2,1,2,1,0,0,0
HeltonGo,1,3,0,7,22,2,0,0
JonesDav,0,0,1,2,2,0,0,0
LaviolA,1,0,0,1,3,0,0,0
LiuBob,1,0,0,4,16,2,0,0
LynchJoh,0,0,1,2,2,0,0,0
MatzukaB,0,0,0,22,23,1,0,0
McKelveA,0,0,0,3,6,0,0,0
McSherrC,0,0,0,8,0,0,0,0
MitchelT,7,1,1,8,1,1,0,0
MouwJaco,1,1,0,5,17,0,0,0
MunizCha,0,3,0,1,16,1,0,0
NethercJ,1,3,1,38,76,1,0,0
NordgreJ,0,0,0,0,0,0,0,0
PannoneM,0,0,1,6,1,0,0,0
PerryJor,0,0,0,1,7,0,0,0
PolkJake,1,1,1,2,3,0,0,0
RichardD,0,0,1,0,3,1,0,0
SaulNoah,3,4,2,9,20,2,0,1
SethuraV,0,1,0,1,2,0,0,0
SiscoSha,1,2,1,11,1,1,0,0
SmithJos,0,0,0,0,0,0,0,0
SnokeDav,1,0,0,20,5,1,0,0
TaylorAl,0,0,1,1,22,1,0,0
TaylorHu,0,1,1,2,1,1,0,0
WerkmeiR,0,0,0,2,2,1,0,0
WilliamJ,5,5,1,16,31,1,1,0
WilsonMa,0,0,0,1,0,0,0,0
Bridges,3,0,1,2,7,1,0,0
Dunn,6,6,1,26,21,2,1,0
Fontaine,1,2,0,4,11,0,1,0
Goodman,0,0,0,1,1,0,0,0
Griffin,1,0,1,4,9,0,0,0
Groth,1,1,0,12,16,1,1,0
Gutkowsk,2,1,0,13,23,1,1,0
Hall,0,0,0,1,1,0,0,0
Ham,6,1,1,20,16,2,0,0
Hume,0,1,1,17,14,1,1,0
Huppert,0,0,0,2,9,0,0,0
Ivers,1,0,0,24,5,1,0,0
Kohl,0,1,1,15,11,1,0,0
Lacy,1,0,0,1,0,0,0,0
Leggio,1,2,1,39,5,1,2,0
Milardov,1,3,1,39,13,1,0,0
Okita,1,1,0,3,40,2,1,0
Osborne,1,0,0,1,1,0,0,0
Page,1,0,1,4,7,0,0,0
Parisi,1,0,1,8,2,0,0,0
Purdy,0,1,0,11,3,0,0,0
Radlauer,0,2,0,7,12,1,0,0
Ritchie,0,0,0,1,0,1,0,0
Rubin,1,1,1,6,8,0,0,0
Slader,1,0,0,8,4,0,0,0
Slaughte,0,0,0,2,6,0,0,0
Smith,0,0,0,1,1,0,0,0
Tran,2,2,0,62,9,3,1,0
Turner,2,0,0,37,14,0,0,0
A-Grande,0,0,0,2,5,0,2,0
A-Max,0,0,0,2,0,0,0,0
A-Pan,0,1,0,7,6,1,1,0
Andrew,2,0,0,13,12,0,1,0
Antoine,2,1,1,34,17,1,0,0
Ben,0,1,0,13,9,1,0,0
Brandon,0,1,0,3,8,1,0,0
Byron,1,3,1,15,18,2,0,0
Cameron,0,0,1,2,1,0,0,0
Cody,1,1,0,23,15,4,0,0
Cullen,1,0,0,7,5,1,0,0
DaDa,0,1,0,14,4,0,0,0
Devon,0,0,1,3,0,0,0,0
Eli,2,4,1,42,86,3,0,0
Ellen,0,0,0,1,0,0,0,0
Elliott,2,5,1,40,71,2,0,0
Gina,0,0,0,6,0,0,0,0
Greenwoo,0,0,0,6,2,0,0,0
Greg,2,0,1,3,4,2,0,0
Hunter,0,0,1,1,1,0,0,0
