player,goals,assists,blocks,catches,completions,throwaways,drops,callahans
Jeff W,2,0,0,18,17,1,1,0
Joe R,1,1,2,5,1,1,0,0
John W,0,2,0,9,1,0,0,0
Jonny M,0,0,0,8,10,0,0,0
Kyle K,1,0,1,8,7,1,0,0
Leo P,0,0,1,2,0,1,0,0
Lloyd B,0,2,1,30,24,3,0,0
Marcus T,1,0,0,14,26,2,0,0
Matt K,3,2,1,21,21,0,1,0
Matt N,0,0,0,8,2,0,0,0
Max C,1,0,0,31,10,1,0,0
Nate C,0,2,0,5,13,0,0,0
Nate P,0,2,1,32,24,0,0,0
Peter M,0,0,1,1,1,0,0,0
Quinn B,1,0,1,7,0,0,0,0
Rhys B,1,1,1,2,5,0,0,0
Rico J,1,2,2,8,4,1,0,0
Rowen M,2,5,0,18,3,1,1,0
Ryan S,1,0,2,28,7,2,0,0
Troy H,0,0,3,16,9,0,0,0
Xavier M,0,2,0,5,33,3,0,0
Zach N,1,1,0,28,3,0,0,0
Andy,1,1,0,5,0,2,1,0
Basten,1,1,1,2,10,0,0,0
Besser,0,7,0,35,19,1,0,0
Billy,1,0,0,3,2,0,0,0
Brendan,1,0,2,9,16,1,0,0
Bubbles,0,1,1,2,1,1,0,0
Burke,0,2,0,9,8,2,1,0
Channing,3,0,0,14,17,0,0,0
Chris,1,0,0,4,1,1,0,0
Colucci,0,0,0,3,6,0,1,0
Compo,0,1,1,11,19,0,0,0
D Yu,1,0,0,24,7,1,0,0
Danny,0,0,0,2,3,0,0,0
David,0,0,0,3,1,1,0,0
Drew,0,0,0,3,1,3,0,0
Evan,1,0,1,8,9,5,0,0
Jay,1,1,0,1,39,1,0,0
Josh,0,1,0,16,16,2,0,0
Justin,2,1,3,18,1,0,1,0
Karl,1,1,1,25,8,1,1,0
Kevin,1,0,0,16,2,0,2,0
Leslie,0,0,1,0,0,0,0,0
Luis,1,0,1,2,11,1,1,0
Mark,3,1,0,4,2,0,0,0
Noah,0,1,1,46,8,0,0,0
Nolan,0,0,1,4,3,1,0,0
Parker,0,1,0,9,8,1,1,0
Pip,0,0,2,12,9,0,0,0
Rio,4,3,2,11,3,1,0,0
Ryan,0,1,0,3,6,0,0,0
Shrew,0,1,0,4,6,0,0,0
Tate,9,3,1,29,4,3,1,0
Tim,0,2,0,1,13,0,0,0
Tom,0,0,1,5,6,0,0,0
Trey,2,2,2,12,26,2,1,0
Troy,0,0,0,1,1,0,0,0
Wes,0,0,0,0,0,0,0,0
X,0,0,0,1,6,0,0,0
Yergin,0,0,0,11,11,0,1,0
Zach,0,1,0,8,0,1,0,0
Aaron S,1,1,1,10,5,2,0,0
Alex H,0,1,0,11,19,0,0,0
Cam B,2,2,1,17,16,2,0,0
Colin R,1,0,0,1,8,2,0,0
Colton S,0,0,1,1,3,0,1,0
Conner H,0,0,1,4,2,0,1,0
Connor L,0,1,0,0,1,0,0,0
Dan C,0,0,1,0,1,0,0,0
Donova T,1,1,0,7,0,1,0,0
Heath K,1,0,0,2,0,0,0,0
Jake F,0,1,2,1,1,1,0,0
Jesse J,1,0,0,4,1,1,0,0
Joey C,0,0,0,4,2,0,0,0
John J,1,0,3,4,2,0,0,0
Jon W,0,1,0,1,1,2,1,0
Josh D,0,0,0,1,0,0,0,0
Keegan N,2,6,0,5,13,4,0,0
Keenan P,2,2,1,26,47,3,0,0
Kip C,1,1,1,5,3,0,1,0
Kyle C,1,0,0,21,22,0,0,0
Levi J,3,3,1,19,10,1,1,0
Michae A,0,0,0,1,2,0,0,0
Nathan B,1,0,0,1,2,0,0,0
Nick H,1,3,2,2,5,0,0,0
Peter C,1,0,0,2,3,0,0,0
Rick G,3,2,1,19,9,2,0,0
Robbie C,0,0,0,0,3,0,0,0
Sam S,2,1,0,17,31,1,0,0
Spence L,0,0,0,13,8,0,1,0
Stephen,0,0,0,0,1,0,0,0
Terry G,0,0,0,0,3,0,0,0
Travis C,5,2,0,45,45,4,0,0
Zach Z,0,0,0,2,4,0,0,0
Bacon,0,1,0,18,17,0,1,0
Barnett,0,1,0,4,2,1,0,0
Bartholo,0,0,0,4,1,0,0,0
Beatty,2,3,0,39,60,1,0,0
Brooks,1,2,0,15,28,0,0,0
Cohen,3,1,0,4,0,0,1,0
Doi,1,0,0,1,18,2,0,0
Drum,1,0,0,8,4,0,1,0
Eder,1,0,0,1,2,0,0,0
Elbogen,3,0,0,16,25,0,1,0
Ferguson,1,0,0,5,2,0,0,0
Friedman,3,5,0,16,33,2,0,0
George,0,1,0,11,12,1,1,0
Kiyoi,2,1,1,14,14,0,0,0
Lai,0,1,0,26,23,0,0,0
Lepore,2,0,0,3,1,1,0,0
Lissner,1,1,2,17,22,1,0,0
Mazur,0,2,0,14,18,3,1,0
Mcdougal,4,3,1,26,1,0,1,0
Mcrae,0,0,0,0,0,0,0,0
Padula,0,1,1,4,1,0,0,0
Plasman,2,0,0,3,2,0,0,0
Pritchar,0,0,0,7,4,0,0,0
Ransom,2,0,0,10,9,1,0,0
Schakner,1,0,2,8,1,1,0,0
Severson,1,0,0,4,5,0,0,0
Silverma,2,1,1,3,4,1,0,0
Theodore,1,1,2,6,6,0,0,0
Theologi,1,1,0,6,9,0,0,0
Weaver,0,0,1,3,7,0,0,0
A Brown,1,0,0,12,18,0,0,0
Akyuz,1,1,0,21,1,1,0,0
Animal,3,1,0,6,28,0,0,0
Bosscher,2,2,2,4,2,1,0,0
Buddy,1,0,0,1,1,0,0,0
Camp,2,1,0,14,16,1,1,0
Coolidge,1,1,1,16,20,0,0,0
DWiseman,0,4,1,5,11,3,0,0
Drews,0,1,1,7,12,2,0,0
Graffy,0,5,0,38,29,0,0,0
Grandon,0,0,1,1,4,0,1,0
Jdub,1,3,2,1,8,0,0,0
Johnson,2,2,0,5,4,0,0,0
K Brown,1,0,0,12,3,1,0,0
KPS,0,4,4,8,9,4,0,0
Kan,0,1,0,0,1,0,0,0
Kelly,0,0,1,3,1,0,0,0
Keren,0,0,0,8,0,0,0,0
Knoche,3,1,4,2,5,0,1,0
Luo,1,2,0,18,2,2,0,0
Marty,2,0,1,0,0,0,0,0
Mason,0,0,0,2,0,0,0,0
Mawby,0,0,1,0,1,0,0,0
Meshnick,0,1,5,11,8,1,0,0
Meyer,2,0,1,2,4,0,0,0
Nelson,2,2,0,16,23,0,0,0
Poole,0,0,0,1,3,0,0,0
Pruess,1,0,1,6,20,2,0,0
RWiseman,0,1,0,5,8,0,0,0
Repper,1,0,2,3,2,0,0,0
Richgels,3,1,1,10,1,0,0,0
Shriwise,1,5,0,38,35,1,1,0
Spyro,0,0,0,0,0,0,0,0
Tucker,0,0,0,6,5,0,0,0
Weber,0,0,0,3,2,0,0,0
Weigand,1,0,0,8,1,0,0,0
Wilen,1,0,0,5,2,0,1,0
Anders C,2,1,0,2,9,0,0,0
Berry C,2,1,1,3,3,2,0,0
Bumste S,2,1,1,62,19,2,0,0
Burkha M,0,0,0,3,11,0,0,0
Cousin G,0,3,2,13,9,1,0,0
DeCler D,1,0,0,6,4,0,0,0
Duhn,0,0,0,1,6,0,0,0
Echols T,2,1,0,9,1,1,0,0
Feldma B,0,4,0,1,5,1,0,0
Groven T,0,0,1,5,0,0,0,0
Hawkin B,1,0,0,1,1,0,0,0
Johnso E,1,1,0,14,14,2,0,0
Johnso K,0,0,0,33,17,2,0,0
Jordan M,0,0,1,12,10,1,1,0
Jurek C,1,0,0,7,3,0,1,0
Kautz J,1,0,0,3,3,0,0,0
Kittle J,2,1,2,6,2,1,0,0
Klane J,0,3,1,27,36,3,0,0
Ladas N,1,0,1,2,0,0,0,0
Leonar I,2,0,1,1,3,0,0,0
Matis B,1,1,2,10,1,1,1,0
McCart M,1,0,0,0,0,0,0,0
McCutc C,1,0,2,2,4,0,1,0
Mekler W,1,2,1,5,4,1,0,0
Osgar R,1,6,1,21,47,2,0,0
Pangbu G,0,2,0,4,1,0,0,0
Polett T,1,1,1,75,39,0,0,0
Simone J,0,0,0,0,6,1,0,0
Taylor J,2,2,2,4,1,0,0,0
Taylor T,0,0,0,1,0,1,0,0
Trotte E,0,0,0,8,11,0,0,0
Tschid J,1,1,0,20,64,0,0,0
Vogt,0,0,0,0,1,0,0,0
Vohnou B,4,1,1,14,9,0,0,0
Wallin C,1,0,0,1,14,1,1,0
Weinbe C,2,1,1,31,0,3,0,0
Wood C,0,1,0,7,19,1,0,0
Andre,2,1,3,4,0,0,0,0
Big Mike,1,0,3,1,1,0,0,0
Bisson,1,0,0,1,0,0,0,0
Breton,0,0,0,4,4,0,0,0
Burden,2,1,1,9,11,2,0,0
Cabot,6,2,0,11,10,2,1,0
Ceballos,0,0,1,7,8,0,1,0
Chaouch,0,0,0,3,0,0,0,0
Charette,0,0,2,4,1,0,0,0
Faber,0,0,0,1,1,0,0,0
Gamache,1,0,0,4,6,0,0,0
Genest,2,0,1,7,15,1,1,0
Goderre,2,3,1,32,72,4,0,0
Groulx,1,1,0,3,8,1,0,0
Hibbert,1,2,0,7,2,0,0,0
Jean G,2,0,0,0,1,1,0,0
Joncas,1,0,1,10,7,0,0,0
Krump,0,0,0,0,0,0,0,0
Lemieux,0,1,0,11,0,0,0,0
Malik,3,0,0,9,8,3,0,0
Massi,0,0,0,1,1,0,1,0
Monfette,0,1,1,12,21,0,0,0
Nas,0,0,0,16,22,1,0,0
Quentin,1,1,1,19,22,0,0,0
Quinlan,0,3,0,33,4,6,0,0
Saunders,0,0,0,24,2,1,0,0
Steve,2,2,2,48,18,3,0,0
Vallee,1,1,1,17,8,1,0,0
Alongi,0,1,2,4,13,0,0,0
Avello,1,0,0,14,5,0,0,1
Badgett,1,1,0,1,3,0,1,0
Barry,3,0,1,15,3,0,1,0
Bradham,0,1,1,3,6,2,0,0
Caldwell,0,0,0,0,1,1,0,0
Calhoun,4,1,0,31,14,2,0,0
Cam S.,0,0,0,1,0,0,0,0
Carden,1,1,0,0,8,0,0,0
Conger,0,1,0,32,54,2,0,0
Cox,0,0,1,2,2,0,0,0
Dahms,0,0,0,0,0,0,0,0
Dan C,0,0,0,0,1,0,0,0
Dayton,0,0,0,1,1,0,0,0
Flowers,1,0,1,6,18,0,0,0
Hammond,0,0,0,1,2,0,0,0
Hardesty,2,0,1,3,6,0,0,0
Heacock,1,1,0,3,3,0,0,0
Jaime,2,1,1,6,17,1,0,0
Lally,4,1,0,17,26,2,0,0
Mac,0,2,0,27,19,4,0,0
Matt R.,0,0,0,0,1,0,0,0
Moore,0,1,0,4,1,0,0,0
Ortiz,1,0,0,3,8,1,0,0
Parris,2,1,0,14,17,1,0,0
Payne,0,2,0,4,13,11,0,0
Petty,1,0,0,1,1,0,0,0
Phil D.,1,1,2,2,10,1,0,0
Poulos,1,7,0,17,51,2,0,0
Russnog,0,0,0,1,1,0,0,0
Schroder,2,4,0,12,8,1,0,0
Seay,0,0,0,0,1,0,0,0
Snook,0,0,0,3,0,0,0,0
Stroble,1,0,0,27,16,0,1,0
Wilkes,0,0,0,3,0,0,0,0
Wilson,0,0,0,2,2,0,0,0
Wright,1,1,0,1,14,1,1,0
Alladi S,0,0,1,2,0,0,0,0
Alorro J,2,2,0,27,45,3,0,0
Aulett M,0,1,1,2,11,0,1,0
Babbit J,1,0,2,5,9,0,1,0
Brownl M,0,2,1,10,12,1,1,0
Doyle L,0,0,0,0,2,0,0,0
Drost M,0,0,1,14,1,1,0,0
Drost R,3,1,1,7,5,0,0,0
Garvey H,0,4,1,25,21,4,0,0
Holmes R,0,1,1,4,0,0,1,0
Isik A,0,0,0,6,10,1,0,0
Jagt B,4,5,1,7,18,1,0,0
Kalmak P,0,1,0,4,3,0,0,0
Katz B,2,4,1,26,15,0,0,0
Kittre B,1,1,1,16,20,1,0,0
Kline C,1,0,0,3,5,1,0,0
Komino T,0,0,0,1,0,0,1,0
LeMar M,0,0,0,16,3,1,0,0
Lee E,0,0,0,12,9,0,0,0
Mieser J,3,1,1,19,11,1,0,0
Ouelle J,0,0,1,2,3,0,0,0
Price J,0,1,0,1,6,0,0,0
Saffa R,0,0,0,0,1,0,0,0
Spielm B,0,0,1,3,5,0,0,0
Stanto T,0,1,1,2,0,0,0,0
Steven M,3,0,0,2,6,0,0,0
To Nori,0,0,0,1,0,0,0,0
Ward R,0,1,2,1,5,1,0,0
Weintr M,0,1,1,12,14,0,0,0
Weng F,0,0,0,3,4,1,0,0
Ye R,0,0,0,1,1,0,0,0
Zalk A,0,0,1,1,0,0,0,0
Adam O'D,2,1,0,17,4,0,0,0
Aidan H,0,1,0,1,3,0,0,0
Alec A,7,2,2,15,3,1,0,0
Andy O,0,1,1,21,5,1,0,0
Ben,0,0,0,1,0,0,0,0
Bryce R,0,1,0,22,23,1,0,0
Carson T,0,0,1,0,4,1,0,0
Colin F,0,0,0,1,1,0,1,0
David C,1,0,0,1,1,0,0,0
Derek A,1,3,0,39,46,3,1,0
Erik H,0,1,0,6,5,0,0,0
EtienneB,0,0,0,1,0,0,0,0
Geoff B,1,2,1,6,6,2,0,0
Greg E,4,3,1,32,17,2,0,0
JeremyH,3,1,2,16,7,3,0,0
Karl L,4,3,2,24,23,2,0,0
Ken A,2,0,0,3,9,1,1,0
Khalid A,0,0,2,1,5,0,0,0
Kinley G,1,0,0,2,5,1,0,0
Kyle C,1,0,1,5,4,0,0,0
Lance B,0,0,0,1,1,0,0,0
LaurentA,0,0,0,4,5,0,1,0
LaurentL,0,0,1,0,10,1,1,0
M Lee,1,0,0,4,2,0,0,0
Matt O'B,2,1,2,0,0,0,0,0
Nick B,0,2,0,20,10,4,1,0
PatrickK,0,1,0,3,1,0,0,0
PatrickM,0,0,0,0,0,0,0,0
Paul M,1,1,0,0,2,0,0,0
Paul R,0,0,2,8,6,0,1,0
Ryan W,0,0,0,0,2,0,0,0
Scott G,0,0,0,0,1,0,0,0
Tait B,0,0,0,0,0,0,0,0
Tyler S,1,2,1,13,0,2,0,0
A. Miche,0,0,0,2,1,1,1,0
Arcata,5,0,0,42,3,1,0,0
B. Dunn,1,0,0,6,2,1,0,0
Baer,0,0,0,4,6,0,0,0
Becker,0,0,0,0,0,0,0,0
Campy,0,0,0,3,3,0,0,0
Ciccoron,0,0,1,5,0,0,1,0
Damiano,3,1,0,11,3,0,0,0
Davies,1,1,0,22,19,0,0,0
Digorgio,0,0,0,5,8,1,0,0
Dmitry S,0,0,1,2,6,0,0,0
Dylan S,1,0,0,4,2,0,0,0
E. Nard,4,2,1,6,4,0,0,0
E. Peck,4,2,1,26,39,2,1,0
Eckardt,0,0,0,0,0,0,0,0
Fortin,0,3,1,30,2,1,0,0
Igor,0,1,0,0,6,1,0,0
Katzenba,0,1,1,28,44,0,0,0
Lamberty,0,1,0,0,2,3,0,0
M. Esser,1,2,2,2,17,0,1,0
Martin,0,1,1,7,9,0,0,0
Masino,1,0,1,4,1,0,1,0
Mehta,5,1,1,38,7,0,1,0
N. Patel,0,0,0,6,7,1,1,0
Nugent,0,0,0,0,0,0,0,0
Pastor,1,0,1,0,3,0,0,0
Pollard,2,0,2,3,6,1,0,0
R. Brown,1,0,0,6,4,1,1,0
Reydams,0,0,0,0,9,0,1,0
S. Mott,5,3,1,39,22,2,1,0
S. Xu,1,3,0,62,11,6,0,0
Strouse,1,1,1,8,12,0,0,0
Vaughn,1,0,1,1,2,1,0,0
Weaver,0,0,0,2,14,0,0,0
Wenzel,0,0,0,1,0,0,0,0
Angele D,1,0,0,1,2,0,1,0
Beards E,0,1,0,3,6,0,0,0
Buss J,0,0,0,1,5,2,0,0
Cicion R,0,0,0,0,0,1,1,0
Cooper M,1,0,0,1,0,0,0,0
DeAmic J,0,0,0,5,1,1,0,0
Delgad F,0,0,0,8,0,2,0,0
Diatta M,0,0,0,1,1,1,0,0
Fedore M,0,2,1,5,7,0,0,0
Furdel K,3,0,0,14,29,1,0,0
Gardne A,0,0,0,1,2,0,0,0
Graber C,2,1,0,3,0,1,0,0
Hammon P,1,0,0,17,1,2,0,0
Heffer J,0,0,0,2,0,0,0,0
Kahn A,1,0,0,7,1,2,0,0
Kincai J,0,0,0,2,1,0,0,0
Mast J,1,1,1,75,23,4,0,0
May S,0,1,1,3,0,1,0,0
McMull P,0,0,1,1,21,2,0,0
Peters E,0,1,1,8,21,0,0,0
Raslan A,0,0,0,1,1,0,0,0
Repper S,1,0,0,1,0,0,0,0
Robarg J,0,2,0,3,18,0,0,0
Robin- N,1,1,0,5,6,1,0,0
Rosen L,0,0,0,0,2,0,0,0
Sheppa M,5,6,2,26,47,2,0,0
Thomas A,1,1,1,0,8,1,0,0
Towle J,3,0,1,21,15,0,0,0
Tranqu D,1,0,1,2,1,0,0,0
Tranqu V,0,0,1,0,0,0,0,0
Trimbl S,0,2,0,4,0,1,1,0
VanDus S,3,3,0,7,29,1,0,0
Vatz D,1,1,0,10,19,0,1,0
Watt O,2,0,0,8,3,1,1,0
AllenJus,1,0,0,10,5,0,0,0
AllenKir,2,0,0,12,21,1,0,0
BallMike,0,0,0,3,0,1,0,0
BodeMatt,1,0,1,2,10,0,0,0
CohenAnd,0,1,0,3,10,1,0,0
ColicchC,0,0,0,2,0,0,0,0
CretellJ,2,0,1,0,3,0,0,0
DieterBe,2,0,0,9,9,0,0,0
EllisMat,1,1,0,3,0,0,0,0
FairfaxJ,3,1,0,4,15,0,0,0
FreystaM,1,3,0,3,3,2,1,0
GreenTri,0,1,0,1,6,1,0,0
GretschR,0,0,0,2,1,1,0,0
HartzogJ,1,0,0,6,2,0,0,0
HeltonGo,1,5,0,15,11,2,0,0
JonesDav,0,0,0,0,1,0,0,0
LaviolA,0,1,0,7,2,0,0,0
LiuBob,0,2,1,21,37,0,0,0
LynchJoh,1,0,0,11,2,0,1,0
MatzukaB,0,0,0,54,23,2,0,0
McKelveA,0,1,0,6,3,0,0,0
McSherrC,0,0,0,2,1,0,0,0
MitchelT,3,1,0,19,11,1,1,0
MouwJaco,0,2,0,1,7,0,1,0
MunizCha,0,1,1,7,5,1,0,0
NethercJ,1,8,2,5,1,1,0,0
NordgreJ,0,0,0,1,0,0,0,0
PannoneM,1,0,1,1,4,0,1,0
PerryJor,0,1,0,4,12,1,0,0
PolkJake,0,1,0,3,1,0,0,0
RichardD,1,0,2,6,4,0,0,0
SaulNoah,2,2,1,26,15,1,0,0
SethuraV,0,0,0,1,2,0,0,0
SiscoSha,3,0,1,9,20,2,0,0
SmithJos,0,0,0,0,1,0,0,0
SnokeDav,0,3,1,13,5,1,0,0
TaylorAl,1,0,1,0,17,1,0,0
TaylorHu,1,1,2,0,2,0,0,0
WerkmeiR,0,0,0,7,3,0,0,0
WilliamJ,4,3,1,58,11,2,0,0
WilsonMa,0,0,0,0,1,0,0,0
Bridges,4,1,0,10,9,3,0,0
Dunn,7,2,2,21,14,2,0,0
Fontaine,1,1,1,5,22,0,0,0
Goodman,0,0,0,2,3,0,0,0
Griffin,0,2,0,11,11,1,1,0
Groth,1,3,1,14,0,1,1,0
Gutkowsk,1,1,1,7,14,1,0,0
Hall,0,0,0,1,1,0,0,0
Ham,3,1,0,16,11,0,0,0
Hume,2,2,0,9,17,2,1,0
Huppert,0,0,0,1,2,0,0,0
Ivers,2,2,0,4,9,3,0,0
Kohl,1,1,1,6,3,0,0,0
Lacy,1,0,0,5,1,1,0,0
Leggio,2,2,2,67,53,1,1,0
Milardov,1,1,2,18,13,0,0,0
Okita,1,1,0,25,18,1,0,0
Osborne,1,0,0,2,0,0,0,0
Page,0,0,1,4,1,1,0,0
Parisi,0,1,0,2,2,2,1,0
Purdy,1,1,1,6,7,0,1,0
Radlauer,2,1,1,19,7,1,0,0
Ritchie,0,0,0,3,3,2,0,0
Rubin,0,0,1,5,9,1,0,0
Slader,4,0,2,4,5,3,0,0
Slaughte,1,0,0,3,3,0,0,0
Smith,1,1,1,1,2,0,0,0
Tran,1,2,0,34,38,1,0,0
Turner,1,2,1,9,23,1,1,0
A-Grande,1,0,0,4,0,1,0,0
A-Max,0,1,0,2,3,1,0,0
A-Pan,0,1,1,5,0,0,0,0
Andrew,3,1,1,2,5,0,0,0
Antoine,1,1,0,15,32,4,2,0
Ben,0,0,0,2,11,1,0,0
Brandon,0,0,1,5,5,0,0,0
Byron,1,3,1,16,16,2,0,0
Cameron,0,0,1,1,7,0,0,0
Cody,0,1,0,7,3,3,0,0
Cullen,1,0,1,1,1,0,1,0
DaDa,0,0,0,4,4,1,0,0
Devon,0,0,2,4,3,0,0,0
Eli,3,1,0,43,70,1,0,0
Ellen,0,0,0,1,0,0,0,0
Elliott,0,1,0,23,26,1,0,0
Gina,0,0,0,4,4,0,0,0
Greenwoo,0,0,0,1,1,0,0,0
Greg,2,0,1,2,1,3,0,0
Hunter,0,1,1,2,3,0,1,0
